rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags
2539,دستور,"custom, convention; constitution",verified_strong,4.570,True,True,constitution,True,True,,
2540,فقدان,"(inf. n. of فقد 'to lose,' &c.), s.m. & f. Loss, miss, deprivation, want",explicit_review_required,4.010,False,False,,True,True,,
2541,بالآخر,"finally, at last",verified_strong,4.610,True,True,"at,finally,last",True,True,,
2542,جائیداد,"property, estate",explicit_review_required,4.370,True,False,,True,True,,
2543,سیرت,"n. character, conduct, disposition, morals, nature; biography, life history | Platts: (for A. سيرة, v.n. fr. سير 'to go,' &c.; see sair), s.f. Way of life, conduct, character, nature,…",verified_strong,4.600,True,True,"biography,character,conduct,disposition,history,life,moral,morals,nature",True,True,,
2544,لائبریری,library,verified_strong,4.360,True,True,library,True,True,,
2545,ڈاکو,"bandit, thug, robber",verified_strong,4.180,True,True,"bandit,robber,thug",True,True,,
2546,اطراف,"n. plural of طرف (taraf); vicinity | Platts: s.f. pl. (of طرف t̤araf), — but used as a sing. — Extremities, ends, sides, skirts, confines, environs,…",verified_strong,4.540,True,True,vicinity,True,True,,
2547,حمل,"(inf. n. of حمل 'to bear or carry,' &c.), s.m. A burden, load; — gestation, pregnancy; the fruit (of the…",verified_strong,4.450,True,True,"bear,pregnancy",True,True,,
2548,کثرت,"n. plenty, excess | Platts: (for A. کثرة, inf. n. of کثر 'to be numerous,' &c.), s.f. Multitude, plenty, abundance, superfluity, excess,…",verified_strong,4.640,True,True,"exces,excess,plenty",True,True,,
2549,گرا,"adj. Reddish, copper-coloured (pigeon, &c.); bay-coloured, bay (horse); dark iron-grey (horse)",explicit_review_required,4.430,False,False,,True,True,,
2550,ہراج,"(intens. n. fr. هرج 'to speak a great deal confusedly; — to run much or well,' &c.), adj. Fast-running…",explicit_review_required,3.010,False,False,,True,True,,
2551,ہنر,"skill, craft",explicit_review_required,4.370,False,False,,True,True,,
2552,انقلابی,person who participates in a revolution,explicit_review_required,4.630,False,False,,True,True,,
2553,اہلیہ,"n. wife, spouse | Platts: (for A. اهلية, fr. ahlī), s.f. Wife",verified_strong,4.670,True,True,"spouse,wife",True,True,,
2554,شمال,north,verified_strong,4.630,True,True,north,True,True,,
2555,فاصلہ,"n. distance; interval; space | Platts: (for A. فاصلة, fem. of fāṣil, act. part. of فصل 'to separate,' &c.), s.m. Separating; separation; intervening…",verified_strong,4.430,True,True,"distance,interval,space",True,True,,
2556,مہینوں,plural oblique of مَہِینَہ (mahīna — alternative form of مَہِینَا (mahīnā)) | also: plural oblique of مَہِینا (mahīnā — a month; period of thirty days),explicit_review_required,4.480,False,False,,True,True,,
2557,چہت,"s.f. A roof; a ceiling; a ceiling-cloth; — a platform: — ćhat banānā, ćhat pāṭnā, To ceil, to cover the inner…",explicit_review_required,0.000,False,False,,True,True,,
2558,شمس,n. sun | Platts: s.m. The sun (syn. āftāb; sūraj),verified_strong,4.390,True,True,sun,True,True,,
2559,فراز,"name: a male given name, Faraz | n. height, elevation, ascendancy, ascent; summit, top | adj. high, lofty, elevated | adv. above, upwards | Platts: adj. & adv. High, lofty, elevated; exalted; (in comp.) elevating, exalting; — above, upwards, aloft, on the…",verified_strong,4.170,True,True,"above,elevat,elevated,high,lofty,summit,top,upward,upwards",True,True,,
2560,خسارے,"plural direct of خِسارَہ (xisāra — damage, deficit) | also: oblique singular of خِسارَہ (xisāra — damage, deficit)",explicit_review_required,4.080,False,False,,True,True,,
2561,متفق,"(act. part. of اتفّق 'to agree,' &c., viii of وفق 'to find (a thing) convenient,' &c.), part. adj.…",explicit_review_required,4.550,False,False,,True,True,,
2562,مذاق,"n. fun, joke | Platts: (inf. n., and also n. of place, fr. ذاق (for ذوق) 'to taste,' &c.), s.m. Tasting: — taste, relish; — taste;…",verified_strong,4.640,True,True,"fun,joke",True,True,,
2563,چلایا,"masculine singular of چِلّانا (cillānā — to scream, to screech, to shriek)",explicit_review_required,4.270,False,False,,True,True,,
2564,گری,"(see gar), s.f. Acting, doing; practice; trade, office (used as last member of compounds, as zar-garī;…",explicit_review_required,4.470,False,False,,True,True,,
2565,ہوش,"senses, consciousness",verified_strong,4.610,True,True,"consciousnes,consciousness",True,True,,
2566,شاعروں,plural oblique of شَاعِر (śā'ir — poet),explicit_review_required,4.200,False,False,,True,True,,
2567,کامل,"adj. perfect; complete, full | n. expert; saint; master | Platts: (act. part. of کمل 'to be complete,' &c.; see kamāl), adj. & s.m. Perfect, complete; full, plenary; whole,…",verified_strong,4.700,True,True,"expert,master,saint",True,True,,
2568,ثواب,"religious merit, reward for virtue",verified_strong,4.610,True,True,reward,True,True,,
2569,باندہ,"city in Banda district, Uttar Pradesh, India",explicit_review_required,0.000,False,False,,True,True,,
2570,خوبی,"(fr. ḵẖūb), s.f. Beauty; goodness, excellence; merit, virtue; well-being; pleasantness: — ba-ḵẖūbī, adv.…",explicit_review_required,4.250,False,False,,True,True,,
2571,جڑی,any root plant used medicinally,explicit_review_required,4.220,False,False,,True,True,,
2572,قائل,"n. acknowledging, agreeing, consenting | Platts: (act. part. of قول 'to say; to speak,' &c.), part. adj. & s.m. Saying; confessing, acknowledging, owning;…",verified_strong,4.450,True,True,"acknowledg,acknowledging,agree,agreeing,consent,consenting",True,True,,
2573,کور,"adj. blind; cruel, harsh, vile, inauspicious; hurt, wounded | n. point, tip; side, edge; splinter | Platts: s.m. A braid or fillet of hair",verified_strong,4.500,True,True,"blind,splinter",True,True,,
2574,پرندوں,"oblique plural of پَرِنْدَہ (parinda, “bird”) | also: plural oblique of پَرَنْدَہ (paranda — bird)",explicit_review_required,4.260,True,False,,True,True,,
2575,دادا,n. paternal grandfather; respectful address for an older / elderly man; a man who has raised or fostered a child like his own | Platts: s.m. A paternal grandfather; — an elder brother; a term of veneration or respect addressed to Brāhmans by…,verified_strong,4.500,True,True,"brother,elder",True,True,,
2576,فیکٹری,factory,explicit_review_required,4.730,False,False,,True,True,,
2577,کہانیاں,"plural direct of کَہانی (kahānī — story, tale)",explicit_review_required,4.470,False,False,,True,True,,
2578,ویڈیو,video,explicit_review_required,5.050,False,False,,True,True,,
2579,مان,"n. conceit; arrogance; honor | adj. like; similar | Platts: postpn. (dialec.) In the midst (of), in, among, &c. ( = meṅ, q.v.). | also: infinitive of مانْنا (mānnā — to believe)",verified_strong,4.720,True,True,"honor,like",True,True,,
2580,حریت,"emancipation, freedom, liberty; liberation, independence",verified_strong,4.080,True,True,"emancipation,freedom,independence,liberation,liberty",True,True,,
2581,ساخت,"n. making, make, construction, structure, formation; form, fashion, figure, shape | Platts: s.f. Making, make, construction, structure, formation, manufacture, fabrication; form, fashion, figure,…",verified_strong,4.320,True,True,"construction,fashion,figure,form,formation,mak,make,making,shape,structure",True,True,,
2582,گردش,"n. rotation; revolution; circulation | Platts: (see gard), s.f. Going round, turning round, revolution; circulation; roll; course; period; turn, change;…",verified_strong,4.460,True,True,"circulation,revolution,rotation",True,True,,
2583,رشتے,"inflection of رِشْتَہ (riśta): | also: plural direct of رِشْتَہ (riśta — relationship, kinship (by blood))",verified_strong,4.620,True,True,"direct,plural",True,True,,
2584,سست,"adj. slow, sluggish; lazy, leisurely, idle; relaxed, negligent, lethargic | Platts: ( = S. असुस्थ; see su-stha), adj. Indisposed, heavy, languid; feeble, weak; dejected, downcast; unbraced,…",verified_strong,4.170,True,True,"idle,lazy,leisurely,lethargic,negligent,relax,relaxed,slow,sluggish",True,True,,
2585,مفت,"adj. free of charge | Platts: adj. & adv. Gratuitous; acquired without cost or labour; given away without return or benefit; gratuitously,…",verified_strong,4.820,True,True,"charge,free",True,True,,
2586,آتش,"n. fire; flame; anger; rage; passion, zeal | Platts: s.f. Fire, flame; anger, passion, rage: — ātish-afrāza, s.m. A rocket: — ātish-afroz, adj. & s.m.f. Kindling…",verified_strong,4.520,True,True,"anger,fire,flame,passion,rage,zeal",True,True,,
2587,ریاستوں,"plural oblique of رِیاسَت (riyāsat — rule, control)",explicit_review_required,4.720,False,False,,True,True,,
2588,فقیر,"mendicant, ascetic",explicit_review_required,4.420,True,False,,True,True,,
2589,الف,n. name of the first letter of the Urdu alphabet; alif | Platts: adj. Thousand. (Syn. hazār.),verified_strong,4.280,True,True,"alif,alphabet,first,letter,name,urdu",True,True,,
2590,سنجیدگی,"(abst. s. fr. next), s.f. Gravity, weight; solemnity, seriousness; considerateness",explicit_review_required,3.990,False,False,,True,True,,
2591,کہوں,subjunctive of کَہْنا (kahnā — to say),explicit_review_required,4.330,False,False,,True,True,,
2592,موسی,"name: Moses; a male given name from Arabic | Platts: s.f. Mother's sister, aunt",verified_strong,4.990,True,True,"arabic,given,male,mos,mose,moses,name",True,True,,
2593,گز,"s.m. An iron bar; a ramrod, a rammer; bow (of a fiddle); — an instrument for measuring with; a yard measure;…",explicit_review_required,4.410,False,False,,True,True,,
2594,تنویر,"s.f. Illuminating, enlightening; illumination",explicit_review_required,4.120,False,False,,True,True,,
2595,سٹار,"star, celebrity",explicit_review_required,4.200,False,False,,True,True,,
2596,سفارش,"n. recommendation, endorsement | Platts: s.f. Recommendation, introduction; intercession; interest: — sifārish karnā (-kī), To recommend, to commend…",verified_strong,4.350,True,True,"endorsement,recommendation",True,True,,
2597,قلعہ,fort,verified_strong,4.560,True,True,fort,True,True,,
2598,چراغ,lamp,verified_strong,4.490,True,True,lamp,True,True,,
2599,لارا,state of Venezuela,explicit_review_required,3.410,False,False,,True,True,,
2600,متنازعہ,"(for A. متنازعةَ mutanāzaʻat, fem. of mutanāzaʻ), adj. = mutanāzaʻ, q.v",explicit_review_required,4.330,False,False,,True,True,,
2601,بخوبی,very well (in a good way),explicit_review_required,4.180,False,False,,True,True,,
2602,کمر,"n. waist; loin; girdle; sash; a sheath | Platts: s.f. The loins, the waist; a girdle, zone, belt; the middle (of a mountain, &c.); the flank (of an army)…",verified_strong,4.520,True,True,"girdle,loin,sash,sheath,waist",True,True,,
2603,لڑکوں,plural oblique of لَڑْکا (laṛkā — boy),explicit_review_required,4.370,True,False,,True,True,,
2604,اعمال,"s.m. pl. (of عمل ʻamal), Actions, acts, deeds, doings: — aʻmāl-nāma, s.m. Register of one's doings or…",explicit_review_required,4.680,False,False,,True,True,,
2605,بہاشا,"s.f. Language, speech; the vernacular of any country; dialect; the Hindī language; a word; plaint at law; an…",explicit_review_required,0.000,False,False,,True,True,,
2606,سائز,size,verified_strong,4.390,True,True,size,True,True,,
2607,گانا,"n. song | v. to sing | Platts: v.t. and n. To sing, chant, to celebrate; to sing the praises of, to laud; — to relate, describe…",verified_strong,4.490,True,True,"sing,song",True,True,,
2608,لہر,wave,explicit_review_required,4.410,False,False,,True,True,,
2609,مبادلہ,"(for A. مبادلة mubādalat, inf. n. of iii of بدل 'to change or exchange'), s.m. Exchange, barter…",explicit_review_required,3.700,False,False,,True,True,,
2610,ہڈی,bone,verified_strong,4.270,True,True,bone,True,True,,
2611,جموں,"Jammu (a city, the winter capital of Jammu and Kashmir, India); Jammu (a region of Jammu and Kashmir, India)",verified_strong,4.860,True,True,"capital,city,india,jammu,kashmir,region,winter",True,True,,
2612,خواندگی,"(abst. s. fr. next), s.f. Reading, recital; repetition (as of old lessons, &c.)",explicit_review_required,3.790,False,False,,True,True,,
2613,کہیلنا,"v.n. To play, sport, gambol, frisk, frolic; to amuse or divert oneself; — to play at; to gamble; to play a…",explicit_review_required,0.000,False,False,,True,True,,
2614,نما,"(inf. n. of نَمَی 'to grow, increase,' &c.), s.f. Growing; increasing; rising; growth; increase; rise",verified,4.710,False,False,,True,True,,
2615,چوبیس,num. twenty-four | Platts: adj. Twenty-four,verified_strong,4.350,True,True,"four,twenty",True,True,,
2616,برتن,"n. crockery, dinnerware, tableware; any vessel used for eating | Platts: s.m. Vesse domestic utensil, dish, plate, basin, &c.: — bartan-bhāṅḍe s.m. Vessels, utensils, &c",verified_strong,4.380,True,True,"any,crockery,dinnerware,eat,eating,tableware,used,vessel",True,True,,
2617,چلتی,"s.f. Activity, briskness (of business, trade, &c.); access, reach; sphere of action, power, authority,…",explicit_review_required,4.470,False,False,,True,True,,
2618,مکان,"n. house; space | Platts: (n. of place fr. کان (for کون) 'to be, exist; remain,' &c.), s.m. A place; station; situation; a habitation,…",verified_strong,4.680,True,True,"house,space",True,True,,
2619,اکرام,"s.m. pl. (of کرم karam), Favours, kindnesses, obligations; honour, respect",explicit_review_required,4.140,False,False,,True,True,,
2620,رحم,"mercy, compassion",explicit_review_required,4.810,False,False,,True,True,,
2621,سینے,"inflection of سِینَہ (sīna): | also: plural direct of سِینَہ (sīna — chest, breast)",verified_strong,4.560,True,True,"direct,plural",True,True,,
2622,تحقیقی,"adj. Sure, certain, confirmatory",explicit_review_required,4.480,False,False,,True,True,,
2623,بدترین,worst,explicit_review_required,4.600,False,False,,True,True,,
2624,وقفہ,"n. space, gap; interval, pause, intermission; semicolon ؛ | Platts: (for A. وقفة waqfat, nom. vicis fr. waqf, q.v.), s.m. A stopping; retarding; choking; — a stop, pause; a…",verified_strong,4.090,True,True,"gap,intermission,interval,pause,semicolon,space",True,True,,
2625,دیو,"n. demon; devil; giant | Platts: (Braj); 1˚ = diyā, p.p. of denā; — 2˚ = daiyā; — दियौ diyau, दियो diyo (Braj) = diyā (fr. denā)",explicit_review_required,4.360,True,False,,True,True,,
2626,ٹاس,coin flip to determine which team bats first,explicit_review_required,3.970,False,False,,True,True,,
2627,تبلیغ,Islamic process of dawah,explicit_review_required,4.690,False,False,,True,True,,
2628,سبہی,"adj. & adv. Apprehensive, fearful, timid; — with fear, timidly",explicit_review_required,0.000,False,False,,True,True,,
2629,کشیدگی,"n. tension, stress; displeasure | Platts: (abst. s. fr. kashīda), s.f. Tension; displeasure; misunderstanding; superciliousness",verified_strong,4.300,True,True,"displeasure,stres,stress,tension",True,True,,
2630,پہنچتے,"form of پَہُن٘چنا (pahũcnā — to arrive, to reach) | also: plural masculine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",explicit_review_required,4.050,False,False,,True,True,,
2631,چلنا,"v. to go; to walk; to move | Platts: v.n. To move, stir; to go, proceed; to depart; to walk, travel; to flow, run (as a stream, a pen, &c.); to be…",verified_strong,4.350,True,True,"go,move,walk",True,True,,
2632,گلاب,rosewater; rose,verified_strong,4.270,True,True,rose,True,True,,
2633,اموات,"s.f. pl. (of maut, q.v.), Deaths; — s.m. pl. (of maiyit), The dead",explicit_review_required,4.370,False,False,,True,True,,
2634,آزمائش,"test, trial; examination; experiment",verified_strong,4.380,True,True,"examination,experiment,test,trial",True,True,,
2635,جملہ,sentence; total,verified_strong,4.520,True,True,sentence,True,True,,
2636,درانی,s.m. Name of a tribe of Paṭhāns or Afgāns inhabiting the country about Kandahār (they are said to have got…,explicit_review_required,4.420,False,False,,True,True,,
2637,عصر,"s.m. Time, a space or period of time, an age; — afternoon; — the afternoon prayer (between 4.30 and sunset =…",explicit_review_required,4.570,False,False,,True,True,,
2638,بچیوں,"plural oblique of بَچّی (baccī — feminine of بَچَّہ (bacca); girl, female child)",explicit_review_required,4.140,False,False,,True,True,,
2639,حرام,"adj. forbidden; unlawful; haram | Platts: (inf. n. of حرم 'to be prohibited,' &c.), adj. Forbidden, prohibited, unlawful, wrong; excluded; sacred,…",verified_strong,4.990,True,True,"forbidden,haram,unlawful",True,True,,
2640,ذہین,intelligent,explicit_review_required,4.150,True,False,,True,True,,
2641,عمارتیں,plural direct of عِمارَت ('imārat — building),explicit_review_required,4.070,False,False,,True,True,,
2642,عظمی,"adj. f. (of aʻz̤am, q.v.), Greatest, supreme, the very greatest",explicit_review_required,4.760,False,False,,True,True,,
2643,گوہر,s.m. A broad pathway for cattle,explicit_review_required,4.280,False,False,,True,True,,
2644,لگان,2001 film directed by Ashutosh Gowariker,explicit_review_required,3.080,False,False,,True,True,,
2645,خلیفہ,"n. caliph; successor; the most gifted wrestler (after the teacher) | Platts: (for A. خليفة ḵẖalīfat; v.n. fr. خلف 'to succeed'), s.m. A successor, a sovereign (particularly applied to…",verified_strong,4.820,True,True,"caliph,successor",True,True,,
2646,شبہ,"(prob. fr. shab, q.v.), s.m. Jet; black or dark coral; agate; a bead",explicit_review_required,4.260,False,False,,True,True,,
2647,طیاروں,oblique plural of طَیَّارہ | also: plural oblique of طَیَّارَہ (tayyāra — airplane; airship; plane (aircraft of any kind)),explicit_review_required,4.250,True,False,,True,True,,
2648,فائز,"(act. part. of فوز 'to attain,' &c.), part. adj. Attaining, acquiring, obtaining; overtaking; reaching",explicit_review_required,4.820,False,False,,True,True,,
2649,منتظر,"waiting, expectant",explicit_review_required,4.480,False,False,,True,True,,
2650,بدن,"n. body | Platts: s.m. Mouth; face, countenance",verified_strong,4.640,True,True,body,True,True,,
2651,تناظر,state; balance of object,explicit_review_required,4.270,False,False,,True,True,,
2652,جشن,"celebration, festivity",verified_strong,4.630,True,True,celebration,True,True,,
2653,ڈور,"string, thread; support, attachment",explicit_review_required,4.060,False,False,,True,True,,
2654,بہرا,"adj. deaf | n. deaf person | Platts: adj. Deaf; hard of hearing; heedless, inattentive",verified_strong,3.060,True,True,deaf,True,True,,
2655,تنظیمیں,plural direct of تَنْظِیم (tanzīm — organization),explicit_review_required,4.310,False,False,,True,True,,
2656,جوڑ,"joint, connect | also: form of جوڑْنا (joṛnā — to join, connect, link, unite, attach)",verified_strong,4.630,True,True,"connect,joint",True,True,,
2657,حاضرین,"(obl. Ar. pl. of ḥāẓir), s.m. pl. The persons present, the company, assembly, audience: — ḥāẓirīn-ě-jalsa,…",explicit_review_required,3.910,False,False,,True,True,,
2658,قواعد,"n. plural of قَاعِدَہ (qā'ida); grammar | Platts: s.m. pl. (of qāʻida, q.v.), Rules, canons; regulations; bases, principles; rules (of procedure, as… | also: plural formal of قاعِدَہ (qā‘ida — abecedarium, primer)",verified_strong,4.390,True,True,grammar,True,True,,
2659,قبرستان,cemetery; graveyard,verified_strong,4.510,True,True,"cemetery,graveyard",True,True,,
2660,نظامت,"n. department, management | Platts: (for A. نظامة, fr. niz̤ām, q.v.), s.f. Arrangement, regulation, government, administration of justice…",verified_strong,3.930,True,True,"department,management",True,True,,
2661,بہادر,brave,verified_strong,4.890,True,True,brave,True,True,,
2662,دہرن,"s.m. Holding, seizing; having, possessing, keeping; bearing, supporting; placing; fastening, &c. (see…",explicit_review_required,0.000,False,False,,True,True,,
2663,قبر,grave,verified_strong,4.750,True,True,grave,True,True,,
2664,ہستی,"n. existence, being; personality, entity | Platts: s.f. Being, existence; entity; world; life; — wealth, riches; — worth, merit",verified_strong,4.520,True,True,"being,entity,existence,personality",True,True,,
2665,بلندی,"height, elevation",explicit_review_required,4.480,False,False,,True,True,,
2666,رخصت,"departure, leave, farewell",verified_strong,4.380,True,True,"departure,leave",True,True,,
2667,نسبتا,"comparatively, relatively",verified_strong,4.230,True,True,"comparatively,relatively",True,True,,
2668,جلسے,"inflection of جَلْسہ: | also: plural direct of جَلْسَہ (jalsa — event, convention)",verified_strong,4.650,True,True,"direct,plural",True,True,,
2669,دانت,"n. tooth; tusk | Platts: s.m. Tooth; tusk (of an elephant, or a boar): — dāṅt uṅglī kāṭnā, To bite the fore-finger in astonishment, or…",verified_strong,4.240,True,True,"tooth,tusk",True,True,,
2670,زرداری,"Zardari (Asif Ali Zardari, Pakistani president)",explicit_review_required,5.120,False,False,,True,True,,
2671,فرمائی,"feminine singular of فَرْمانا (farmānā — to bequest, request; to utter, say graciously) | also: plural feminine of فَرْمانا (farmānā — to bequest, request; to utter, say graciously)",explicit_review_required,4.680,False,False,,True,True,,
2672,قربان,"n. corban; sacrifice, giving up; sacrificial offering | Platts: (inf. n. of قرب 'to approach'), s.m. lit. 'That whereby one draws nigh to God'; a sacrifice, victim,…",verified_strong,4.630,True,True,"corban,giv,giving,offer,offering,sacrifice,sacrificial,up",True,True,,
2673,نفسیات,study of mental functions and behaviours,explicit_review_required,4.350,False,False,,True,True,,
2674,ہیر,"n. diamond; essence, elemental part, pith, gist; vigour, energy | name: Heer, the female tragic lover from a classical Punjabi romantic legend; a tragic lover | Platts: s.m. Essence, elemental part, pith; — energy, vigour (syn. sār; gūdā); — manure; — fibre (of certain kinds of…",verified_strong,4.120,True,True,"diamond,energy,lover,tragic,vigour",True,True,,
2675,اشد,"adj. compar. & superl. (of شديد shadīd), More vehement; most vehement; very violent or severe; severe,…",explicit_review_required,3.990,True,False,,True,True,,
2676,جیب,"s.f. The tongue ( = jībh, q.v.): — jīb-ćhilnī, s.f. A tongue-scraper",explicit_review_required,4.430,True,False,,True,True,,
2677,نوے,ninety,verified_strong,4.230,True,True,ninety,True,True,,
2678,سرپرستی,"patronage, protection, mentorship, guardianship",explicit_review_required,4.360,False,False,,True,True,,
2679,وعدے,"inflection of وَعْدَہ (va'da, “promise; vow; pledge”): | also: plural direct of وَعْدَہ (va'da — promise)",verified_strong,4.550,True,True,"direct,plural",True,True,,
2680,داغ,"n. a stain, spot | Platts: s.m. A mark burnt in, a brand, cautery; mark, spot, speck; stain; stigma; blemish; iron-mould; freckle; pock;…",verified_strong,4.510,True,True,"spot,stain",True,True,,
2681,دوم,"adj. second | Platts: adj. Second; inferior, second sort",verified_strong,4.380,True,True,second,True,True,,
2682,سبزیاں,direct plural of سَبْزی (sabzī) | also: plural direct of سَبْزِی (sabzī — vegetable),explicit_review_required,3.950,True,False,,True,True,,
2683,مومن,"n. devout Muslim, true believer | name: a male given name from Arabic | Platts: (prop. muʼmin, act. part. of آمن 'to render secure or safe (from); — to believe, or believe in,' iv of أمن…",verified_strong,4.830,True,True,"arabic,believer,devout,given,male,muslim,name,true",True,True,,
2684,آخرت,"n. akhirah, afterlife; hereafter | Platts: s.f. The other or next world, the world to come, the future state (contr. fr. dāruʼl-āḵẖirat or…",verified_strong,4.800,True,True,"afterlife,akhirah,hereafter",True,True,,
2685,معاون,"(act. part. of عاون; see mǒʻāwanat), part. adj. & s.m. Aiding, assisting; auxiliary; — aider, helper,…",explicit_review_required,4.570,False,False,,True,True,,
2686,ہلکے,"plural masculine of ہَلْکا (halkā — light, weightless) | also: masculine singular of ہَلْکا (halkā — light, weightless)",explicit_review_required,4.040,False,False,,True,True,,
2687,چوتہی,"s.f. The fourth day; a Mohammadan ceremony observed on the fourth day after sāćak, or the day following a…",explicit_review_required,0.000,False,False,,True,True,,
2688,زکریا,"Zakariya, Zechariah, Zacharias; a male given name from Arabic",verified_strong,4.090,True,True,"arabic,given,male,name,zacharia,zacharias,zakariya,zechariah",True,True,,
2689,منصفانہ,"adj. Equitably, justly, fairly, candidly",explicit_review_required,4.250,False,False,,True,True,,
2690,ہجرت,"(for A. هجرة, v.n. fr. هجر; see hajr), s.f. Separation (of lovers or friends); departure (from one's country…",explicit_review_required,4.670,False,False,,True,True,,
2691,اجرت,"fee, remuneration, rent, tariff, wage, salary",verified_strong,4.120,True,True,"fee,remuneration,rent,salary,tariff,wage",True,True,,
2692,روانگی,"n. departure, leaving, going, passing, despatch; travelling, setting out | Platts: (abst. s. fr. next), s.f. Running, flowing, flux; going, passing; travelling, setting out, departure;…",verified_strong,4.070,True,True,"departure,despatch,going,leav,leaving,out,pass,passing,sett,setting",True,True,,
2693,روزے,plural direct of روزَہ (roza — fast (abstention from food)) | also: oblique singular of روزَہ (roza — fast (abstention from food)),verified_strong,4.120,True,True,"direct,oblique,plural,singular",True,True,,
2694,سادگی,"n. simplicity, naivety; plainness | Platts: (abst. s. fr. next), s.f. Plainness, absence of ornament; artlessness, simplicity, openness, frankness,…",verified_strong,4.320,True,True,"naivety,plainnes,plainness,simplicity",True,True,,
2695,شوٹنگ,act or process of firing firearms or other projectile weapons,explicit_review_required,4.000,False,False,,True,True,,
2696,شہزادی,"princess (a king's daughter, granddaughter or other female descendant)",verified_strong,4.120,True,True,"daughter,descendant,female,granddaughter,king',king's,other,princes,princess",True,True,,
2697,لڑنے,"infinitive indirect of لَڑْنا (laṛnā — to fight, combat; battle)",explicit_review_required,4.650,False,False,,True,True,,
2698,مجاہد,"(act. part. of جاهد 'to exert oneself vigorously' (against); 'to fight against,' (esp. against unbelievers),…",explicit_review_required,4.370,False,False,,True,True,,
2699,سکوں,plural oblique of سِکَّہ (sikka — coin; medal),explicit_review_required,4.300,False,False,,True,True,,
2700,سرے,county of England,explicit_review_required,4.440,False,False,,True,True,,
2701,طلاق,divorce,verified_strong,4.620,True,True,divorce,True,True,,
2702,چچا,"s.m. Paternal uncle, father's (younger) brother; — a superior… | also: masculine of چَچی (cacī — aunt (father's younger brother's wife))",explicit_review_required,4.470,False,False,,True,True,,
2703,ضوابط,"s.m. pl. (of ẓābit̤a, q.v.), Rules, canons, laws, &c. | also: plural formal of ضابِطَہ (zābitah — rule, canon, law, ordinance, regulation)",explicit_review_required,4.040,False,False,,True,True,,
2704,غفلت,"negligence, heedlessness",verified_strong,4.310,True,True,negligence,True,True,,
2705,مقیم,"n. resident | Platts: (act. part. of اقام 'to stop, rest, stay,' &c., iv of قام (for قوم) 'to stand,' &c.), part. adj. & s.m.…",verified_strong,4.760,True,True,resident,True,True,,
2706,کیمیائی,"chemical, chemo-",verified_strong,4.420,True,True,"chemical,chemo",True,True,,
2707,لکڑی,"stick; wood, timber",verified_strong,4.660,True,True,"stick,timber,wood",True,True,,
2708,مترادف,"(act. part. of ترادف 'to follow one another,' vi of ردف 'to follow, or come after'), part. adj. Successive;…",explicit_review_required,4.160,False,False,,True,True,,
2709,بلو,"plural vocative of بُلّا (bullā — bubble) | also: plural vocative of بِلّا (billā — tomcat (male cat)) | also: plural vocative of بَلّا (ballā — bat, club)",explicit_review_required,3.890,False,False,,True,True,,
2710,نصرت,"n. help, assistance; victory | Platts: (for A. نصرة, v.n. fr. نصر; see naṣr), s.f. Assistance, efficient aid; defence; — victory: — nuṣrat-āyāt,…",verified_strong,4.420,True,True,"assistance,help,victory",True,True,,
2711,نوکری,"n. job, employment, service | Platts: s.f. Service, attendance; public service; employment; — a post, a situation; — pay for service…",verified_strong,4.550,True,True,"employment,job,service",True,True,,
2712,قبائل,"s.m. pl. (of qabīla, q.v.), Tribes; — family, wife and children; household",explicit_review_required,4.380,False,False,,True,True,,
2713,انگریزوں,plural oblique of اَن٘گْریز (aṅgrez — Englishman; a Brit) | also: plural oblique of اَن٘گْریز (aṅgrez — Englishman; a Brit),explicit_review_required,4.460,False,False,,True,True,,
2714,دشمنی,enmity,verified_strong,4.580,True,True,enmity,True,True,,
2715,نہر,canal,explicit_review_required,4.250,False,False,,True,True,,
2716,ستم,"tyranny, cruelty",verified_strong,4.470,True,True,"cruelty,tyranny",True,True,,
2717,عالیہ,"adj. feminine of عالی ('ālī) | name: a female given name from Arabic | Platts: (for A. عالية, fem. of ʻālī), adj. f. = ʻālī, q.v",verified_strong,4.390,True,True,"arabic,female,given,name",True,True,,
2718,گناہوں,plural oblique of گُناہ (gunāh — sin),explicit_review_required,4.620,False,False,,True,True,,
2719,محترم,"adj. honored; honorable, respectable, esteemed | Platts: (pass. part. of احترم 'to hold in reverence or honour; to reverence,' &c., viii of حرم 'to be entitled to…",verified_strong,4.710,True,True,"esteem,esteemed,honor,honorable,honored,respectable",True,True,,
2720,نیلم,"s.m. A sapphire (see nīl-maṇi, or nīl-man, s.v. nīl)",explicit_review_required,3.960,False,False,,True,True,,
2721,حرف,"n. letter, character (of an alphabet); particle | Platts: (inf. n. of حرف 'to turn from, to alter,' &c.), s.m. Changing, altering; inverting, turning (as a coat); —…",verified_strong,4.640,True,True,"alphabet,character,letter,particle",True,True,,
2722,شین,"s.m. Lying down, sleeping, reposing; sleep; a bed, couch; copulation: — śayan-sthān, s.m. A sleeping-place,…",explicit_review_required,3.840,False,False,,True,True,,
