rank,front,meaning,kaikki_entry,kaikki_semantic_agreement,kaikki_overlap_terms,omw_entry,omw_semantic_agreement,omw_overlap_terms,wordfreq_attested,calima_exact,status
2516,حضاري,civilized; cultural,False,False,,False,False,,True,True,explicit_review_required
2517,تمييز,distinction; differentiation; discrimination; segregation,True,True,discrimin,True,True,differenti|discrimin|distinction,True,True,verified_strong
2518,تفتيش,search; check; inspection,True,True,inspection|search,True,True,inspection|search,True,True,verified_strong
2519,حذاء,(pair of) shoes,True,True,shoe,True,True,shoe,True,True,verified_strong
2520,دقيق,precise; minute; delicate,True,True,delicate|minute|precise,True,False,,True,True,verified
2521,خيال,imagination; fantasy,True,True,imagin,True,True,imagin,True,True,verified_strong
2522,سويسري,Swiss,True,True,swis,False,False,,True,True,verified
2523,هزيمة,defeat,True,True,defeat,True,True,defeat,True,True,verified_strong
2524,كت,hum softly,False,False,,False,False,,True,True,explicit_review_required
2525,قيامة,resurrection,True,True,resurrection,False,False,,True,True,verified
2526,مستقبلي,future,True,True,future,False,False,,True,True,verified
2527,دفعة,class (alumni); group (graduates),True,True,clas|graduat,True,True,clas,True,True,verified_strong
2528,جزئي,partial; petty,True,True,partial,False,False,,True,True,verified
2529,ألبوم,album,True,True,album,False,False,,True,True,verified
2530,محلل,analyst,True,False,,False,False,,True,True,explicit_review_required
2531,رفقة,company; group,True,True,company,True,True,company,True,True,verified_strong
2532,مساواة,equality; equal rights,True,True,equal|equality|right,True,True,equality,True,True,verified_strong
2533,قلة,scarcity; lack of; small number or amount of,True,True,lack,False,False,,True,True,verified
2534,قط,male cat; tomcat,True,True,cat|tomcat,True,True,cat,True,True,verified_strong
2535,نهج,way; method; procedure,True,True,method|way,True,False,,True,True,verified
2536,غطى,cover; conceal,True,True,cover,True,True,cover,True,True,verified_strong
2537,كادر,cadre,False,False,,False,False,,True,True,explicit_review_required
2538,مؤسس,founding; constituent,True,False,,True,True,found,True,True,verified
2539,ممارس,practicing; pursuing; implementing; exercising,True,False,,False,False,,True,True,explicit_review_required
2540,طارئة,incident; contingent,True,False,,True,False,,True,True,explicit_review_required
2541,تسيير,propulsion; steering; guidance,False,False,,True,True,guidance|propulsion|steer,True,True,verified
2542,أولائك,they; those,False,False,,False,False,,True,True,explicit_review_required
2543,مصرع,death; fatality,True,False,,False,False,,True,True,explicit_review_required
2544,هامش,margin; periphery; sideline,True,True,margin,True,False,,True,True,verified
2545,بائع,vendor; merchant,True,False,,True,True,merchant|vendor,True,True,verified
2546,أنهى,complete; communicate,True,False,,True,True,complete,True,True,verified
2547,رائحة,odor; perfume,True,True,odor,False,False,,True,True,verified
2548,تنازل,concession; waiver; yielding,True,True,yield,True,True,yield,True,True,verified_strong
2549,فريد,unique; incomparable; exceptional,True,True,incomparable|unique,False,False,,True,True,verified
2550,كيلومتر,kilometer(s),True,False,,False,False,,True,True,explicit_review_required
2551,غائب,absent,True,True,absent,False,False,,True,True,verified
2552,صدى,echo,True,True,echo,False,False,,True,True,verified
2553,بقر,cows,True,False,,True,True,cows,True,True,verified
2554,عيب,shame; fault,True,True,fault|shame,True,True,fault,True,True,verified_strong
2555,ذاك,that,True,False,,False,False,,True,True,explicit_review_required
2556,بعث,send; emit,True,True,send,True,True,emit|send,True,True,verified_strong
2557,متطرف,extremist; radical,True,True,extremist|radical,True,True,extremist,True,True,verified_strong
2558,سجاد,worshiper,True,False,,False,False,,True,True,explicit_review_required
2559,راكب,rider; passenger,True,True,passenger|rider,True,True,rider,True,True,verified_strong
2560,سلطنة,sultanate,True,True,sultanate,True,True,sultanate,True,True,verified_strong
2561,جالية,expatriate community; colony,False,False,,False,False,,True,True,explicit_review_required
2562,نعمة,blessing,True,True,bless,False,False,,True,True,verified
2563,رحيل,departure; demise,True,True,departure,True,True,departure,True,True,verified_strong
2564,مؤثر,influential; impressive,True,True,impressive|influential,False,False,,True,True,verified
2565,نصح,be correct; be true,True,False,,True,False,,True,True,explicit_review_required
2566,نمى,make grow; advance,True,True,advance|grow,True,True,advance|grow|make,True,True,verified_strong
2567,تعاقد,contract; agreement,True,True,agree,True,True,contract,True,True,verified_strong
2568,كثر,be numerous,True,True,numerou,True,False,,True,True,verified
2569,نوعي,type; characteristic; specific,True,True,characteristic|specific|type,True,False,,True,True,verified
2570,تسمية,appellation; designation; naming,True,False,,True,True,design|naming,True,True,verified
2571,خصيص,friend; confidant,False,False,,False,False,,True,True,explicit_review_required
2572,إهداء,presenting; leading,True,False,,True,False,,True,True,explicit_review_required
2573,حرج,thicket; forest,True,False,,True,False,,True,True,explicit_review_required
2574,مثابة,virtually; tantamount to,True,False,,False,False,,True,True,explicit_review_required
2575,رفيع,thin,True,True,thin,False,False,,True,True,verified
2576,معلن,announced; posted; declared,False,False,,True,False,,True,True,explicit_review_required
2577,قهوة,coffee,True,True,coffee,True,True,coffee,True,True,verified_strong
2578,حلف,treaty; alliance; pact,True,True,alliance|pact,True,True,alliance|pact|treaty,True,True,verified_strong
2579,درع,armor; plate armor,True,True,armor|plate,True,True,armor|plate,True,True,verified_strong
2580,إعدام,execution; capital punishment,True,True,execution,False,False,,True,True,verified
2581,هاتفي,telephone; telephonic,False,False,,False,False,,True,True,explicit_review_required
2582,صريح,candid; sincere,True,False,,False,False,,True,True,explicit_review_required
2583,بذل,strive; exert,True,False,,True,True,exert,True,True,verified
2584,ميل,inclination; tendency; sympathy,True,True,inclin|sympathy|tendency,True,True,inclin|tendency,True,True,verified_strong
2585,مشدد,strengthening; intensifying,False,False,,False,False,,True,True,explicit_review_required
2586,محرم,forbidden,True,True,forbidden,False,False,,True,True,verified
2587,خرطوم,trunk; proboscis,True,True,trunk,True,False,,True,True,verified
2588,مصارعة,fighter; combatant; wrestler,True,False,,False,False,,True,True,explicit_review_required
2589,أشبه,resemble; be similar,False,False,,False,False,,True,True,explicit_review_required
2590,حزم,determination; resoluteness,True,True,determin|resolutenes,True,False,,True,True,verified
2591,تأشير,visa; mark,False,False,,True,True,mark,True,True,verified
2592,أغلق,lock or bolt shut,True,True,lock|shut,True,True,shut,True,True,verified_strong
2593,وردي,rosy; pink,True,True,rosy,False,False,,True,True,verified
2594,مش,maceration; soaking,True,True,soak,False,False,,True,True,verified
2595,تحذير,warning; caution,True,True,warn,True,True,warn,True,True,verified_strong
2596,معد,prepared; destined,True,False,,True,False,,True,True,explicit_review_required
2597,تكنولوجي,technological,False,False,,False,False,,True,True,explicit_review_required
2598,بحيرة,lake,True,True,lake,True,True,lake,True,True,verified_strong
2599,ساوى,settle; be equivalent; equalize,True,True,equalize,True,True,equalize|equivalent,True,True,verified_strong
2600,كائن,creature; living being,True,True,creature|living,True,True,living,True,True,verified_strong
2601,سائح,tourist,True,True,tourist,True,False,,True,True,verified
2602,آي,I,False,False,,False,False,,True,True,explicit_review_required
2603,تعبئة,mobilization; alert,True,True,mobiliz,True,True,mobiliz,True,True,verified_strong
2604,مدافع,defender; advocate,True,True,defender,True,False,,True,True,verified
2605,فاكهة,fruit,True,True,fruit,False,False,,True,True,verified
2606,عنيف,violent; forceful,True,True,violent,False,False,,True,True,verified
2607,مندوب,delegate; representative; deputy; agent,True,True,delegate|representative,True,True,agent|representative,True,True,verified_strong
2608,ناخب,voter; elector,True,True,elector|voter,True,True,elector|voter,True,True,verified_strong
2609,أخلاقي,moral; ethical,True,True,ethical|moral,True,True,moral,True,True,verified_strong
2610,رضى,approval; pleasure,True,False,,True,True,pleasure,True,True,verified
2611,عظم,bone,True,True,bone,True,True,bone,True,True,verified_strong
2612,آباء,fathers; ancestors,True,False,,True,True,father,True,True,verified
2613,نسيج,textile; fabric; tissue,True,True,fabric|textile|tissue,True,True,fabric|textile|tissue,True,True,verified_strong
2614,منتهي,finished; expired,False,False,,False,False,,True,True,explicit_review_required
2615,لجأ,resort; have recourse; take refuge,True,True,refuge|resort|take,True,True,have|refuge|resort,True,True,verified_strong
2616,تلبية,compliance with; responding to,True,False,,True,False,,True,True,explicit_review_required
2617,وعد,promise,True,True,promise,True,True,promise,True,True,verified_strong
2618,تقسيم,partition; division; distribution,True,True,distribution|division,True,True,division|partition,True,True,verified_strong
2619,شرب,drink,True,True,drink,True,True,drink,True,True,verified_strong
2620,ضحك,laughter; laughing,True,True,laugh|laughter,True,True,laugh|laughter,True,True,verified_strong
2621,مغامرة,adventure; risk,True,True,adventure|risk,True,True,adventure,True,True,verified_strong
2622,لبن,son,True,False,,True,False,,True,True,explicit_review_required
2623,جلوكوما,glaucoma,False,False,,False,False,,True,True,explicit_review_required
2624,قتيل,killed; casualty,True,True,casualty|kill,False,False,,True,True,verified
2625,شفاء,cure; remedy; medication,True,True,cure|remedy,False,False,,True,True,verified
2626,برميل,barrel,True,True,barrel,False,False,,True,True,verified
2627,حافظ,preserve; protect,True,True,preserve|protect,True,True,preserve,True,True,verified_strong
2628,رخصة,licenses; permits,True,True,permit,True,True,permit,True,True,verified_strong
2629,تمكين,enabling; making possible; strengthening,True,False,,False,False,,True,True,explicit_review_required
2630,عائلي,family; domestic,False,False,,True,True,family,True,True,verified
2631,مضاف,added,False,False,,False,False,,True,True,explicit_review_required
2632,طاولة,table,True,True,table,True,True,table,True,True,verified_strong
2633,ضريبة,tax; levy,True,True,levy|tax,True,True,tax,True,True,verified_strong
2634,جزاء,reward; punishment; penalty,True,True,penalty|punish|reward,True,True,penalty|punish,True,True,verified_strong
2635,مشورة,consultation; deliberation; advice,True,True,advice|consult,False,False,,True,True,verified
2636,فرعي,sub-branch; subdivisional; sub-sectional,True,False,,False,False,,True,True,explicit_review_required
2637,قبيل,shortly before,True,True,before|shortly,False,False,,True,True,verified
2638,منفذ,executor; executant,True,False,,True,False,,True,True,explicit_review_required
2639,طرد,expulsion; dismissal; kicking out,True,True,dismissal|expulsion,True,True,dismissal|kick|out,True,True,verified_strong
2640,إلقاء,delivering; throwing; arresting,True,False,,True,True,throw,True,True,verified
2641,روضة,garden; meadow; kindergarten,True,True,garden|kindergarten|meadow,False,False,,True,True,verified
2642,صالون,salon; parlor,True,True,parlor|salon,False,False,,True,True,verified
2643,شيعة,community,True,False,,False,False,,True,True,explicit_review_required
2644,ذكاء,cleverness,True,False,,True,False,,True,True,explicit_review_required
2645,ها,look; now,True,True,look,False,False,,True,True,verified
2646,قبر,tomb; sepulcher,True,True,sepulcher|tomb,True,True,tomb,True,True,verified_strong
2647,خصيصة,peculiarity; feature,True,True,feature|peculiarity,False,False,,True,True,verified
2648,مشهور,famous; well-known,True,True,famou,False,False,,True,True,verified
2649,زي,uniform; clothing,True,True,uniform,False,False,,True,True,verified
2650,ثوري,revolutionary,True,True,revolutionary,True,True,revolutionary,True,True,verified_strong
2651,كور,furnace; bellows,True,True,bellow|furnace,True,False,,True,True,verified
2652,هيكل,framework; structure; skeleton,True,True,framework|skeleton|structure,True,True,framework|skeleton|structure,True,True,verified_strong
2653,إساءة,insult; affront; harm,True,False,,True,True,insult,True,True,verified
2654,حاج,pilgrim,True,True,pilgrim,True,False,,True,True,verified
2655,مضحك,laughable; ridiculous; funny,True,True,funny|ridiculou,False,False,,True,True,verified
2656,دورية,patrol; squad; periodical,True,True,patrol,True,True,patrol|periodical,True,True,verified_strong
2657,صداقة,friendship,True,True,friendship,True,True,friendship,True,True,verified_strong
2658,أوائل,ancients,True,False,,True,False,,True,True,explicit_review_required
2659,متصل,continuous; unceasing; connected,True,True,connect|continuou|unceas,True,True,connect,True,True,verified_strong
2660,جفن,eyelid,True,True,eyelid,False,False,,True,True,verified
2661,مخطوط,manuscript,True,True,manuscript,True,False,,True,True,verified
2662,شن,wage; launch,True,True,launch,True,True,launch|wage,True,True,verified_strong
2663,وثائقي,documentary; document,True,True,documentary,False,False,,True,True,verified
2664,نفطي,petroleum; oil,False,False,,False,False,,True,True,explicit_review_required
2665,باكستاني,Pakistani,True,True,pakistani,False,False,,True,True,verified
2666,سند,bond; security; voucher,True,True,bond,True,True,security,True,True,verified_strong
2667,ثلاجة,refrigerator; icebox,True,True,refrigerator,False,False,,True,True,verified
2668,تسلم,be conceded; be granted,True,False,,True,False,,True,True,explicit_review_required
2669,مستعد,ready; prepared,True,True,ready,True,False,,True,True,verified
2670,ملكة,queen,True,True,queen,True,True,queen,True,True,verified_strong
2671,باطن,inner; hidden,True,True,inner,True,True,inner,True,True,verified_strong
2672,كندي,Canadian,True,True,canadian,True,True,canadian,True,True,verified_strong
2673,نصرة,assistance; backing,False,False,,True,False,,True,True,explicit_review_required
2674,غيار,exchange; interchange; replacement,True,True,replace,False,False,,True,True,verified
2675,غابة,forest; jungle,True,True,forest|jungle,True,True,forest|jungle,True,True,verified_strong
2676,تأجيل,postponement; delay,False,False,,True,True,delay|postpone,True,True,verified
2677,سباحة,swimmer,True,False,,True,False,,True,True,explicit_review_required
2678,رافق,accompany; escort,True,True,accompany,True,True,accompany|escort,True,True,verified_strong
2679,متضمن,included; implied,False,False,,False,False,,True,True,explicit_review_required
2680,دهن,oil; grease; fat,True,True,fat|grease,True,True,fat,True,True,verified_strong
2681,فلك,dent; notch; nick,True,False,,True,False,,True,True,explicit_review_required
2682,مقهى,cafe; coffeehouse,True,True,coffeehouse,False,False,,True,True,verified
2683,لغوي,language; linguistic,True,True,linguistic,True,True,language|linguistic,True,True,verified_strong
2684,نشرة,report; announcement; proclamation,True,True,announce,False,False,,True,True,verified
2685,تعذيب,torture; punishment,True,False,,False,False,,True,True,explicit_review_required
2686,مفضل,favorite; preferred,True,False,,False,False,,True,True,explicit_review_required
2687,قصيم,fragile,False,False,,False,False,,True,True,explicit_review_required
2688,أعد,prepare; make ready,True,True,make|prepare|ready,True,True,make,True,True,verified_strong
2689,حبيب,dear; beloved,True,True,belov|dear,True,True,belov|dear,True,True,verified_strong
2690,مبوب,classified; arranged,False,False,,False,False,,True,True,explicit_review_required
2691,خشب,wood,True,True,wood,True,True,wood,True,True,verified_strong
2692,صح,be correct; be true,True,True,correct|true,True,True,correct|true,True,True,verified_strong
2693,أشد,maturity; climax,True,True,climax|maturity,False,False,,True,True,verified
2694,إثبات,confirmation; verification,True,False,,True,True,confirm|verific,True,True,verified
2695,عنصري,racial; ethnic,True,True,ethnic|racial,True,False,,True,True,verified
2696,فقرة,paragraph; clause,True,True,paragraph,True,False,,True,True,verified
2697,تكرار,repetition; reiteration; frequency,True,True,frequency|reiter|repetition,True,True,repetition,True,True,verified_strong
2698,مبدع,innovator; creative,True,True,creative,True,True,creative,True,True,verified_strong
2699,فوضى,chaos; anarchy,True,True,anarchy|chao,True,True,anarchy,True,True,verified_strong
2700,باحة,courtyard; plaza,False,False,,False,False,,True,True,explicit_review_required
2701,رجيم,diet,True,False,,False,False,,True,True,explicit_review_required
2702,حساسي,sensitive,True,True,sensitive,False,False,,True,True,verified
2703,مستهلك,consumer,True,True,consumer,True,True,consumer,True,True,verified_strong
2704,أوان,time; moment,True,True,time,True,True,moment|time,True,True,verified_strong
2705,صيفي,summer; estival,True,False,,False,False,,True,True,explicit_review_required
2706,متجدد,modernized; renewed; revived,False,False,,False,False,,True,True,explicit_review_required
2707,مغادرة,departure,True,True,departure,True,True,departure,True,True,verified_strong
2708,مجهول,unknown; unidentified,True,True,unknown,False,False,,True,True,verified
2709,إفراج,release; liberation,True,True,liber|release,False,False,,True,True,verified
2710,تفاوض,negotiation; consultation,True,True,negoti,True,True,negoti,True,True,verified_strong
2711,طلع,appear; rise,True,True,rise,True,True,rise,True,True,verified_strong
2712,ري,irrigation,True,True,irrig,True,False,,True,True,verified
2713,عصابة,gang; band,True,True,gang,True,True,gang,True,True,verified_strong
2714,شبابي,youthful; juvenile,False,False,,False,False,,True,True,explicit_review_required
2715,يسار,left,True,True,left,False,False,,True,True,verified
2716,مدرس,instructor; teacher,True,True,teacher,False,False,,True,True,verified
2717,تشكيلي,visual,True,False,,False,False,,True,True,explicit_review_required
2718,سائر,remaining,True,False,,False,False,,True,True,explicit_review_required
2719,تأييد,support; approval; assistance,True,True,approval|support,True,True,assistance|support,True,True,verified_strong
2720,حماة,protectors; patrons,True,False,,False,False,,True,True,explicit_review_required
2721,متواصل,continuous; unceasing; connected,True,True,connect|continuou,True,False,,True,True,verified
2722,مزية,feature; advantage,True,False,,False,False,,True,True,explicit_review_required
2723,طيبة,good nature; goodness,True,False,,False,False,,True,True,explicit_review_required
2724,جار,neighbor,True,True,neighbor,True,True,neighbor,True,True,verified_strong
2725,توسع,expansion,True,False,,True,False,,True,True,explicit_review_required
2726,نوى,intend; consider,True,True,intend,True,True,consider|intend,True,True,verified_strong
2727,تبنى,adopt,True,True,adopt,True,True,adopt,True,True,verified_strong
2728,جرام,gram,True,True,gram,True,True,gram,True,True,verified_strong
2729,أسر,capture; captivity,True,True,capture,True,True,capture,True,True,verified_strong
2730,مناخ,climate; atmosphere,True,True,climate,False,False,,True,True,verified
2731,إنكليزي,English,True,False,,True,True,english,True,True,verified
2732,قرص,disk; tablet,True,True,disk|tablet,True,True,disk,True,True,verified_strong
2733,حائل,obstacle; partition,True,True,obstacle|partition,False,False,,True,True,verified
2734,ودع,let; allow,True,True,let,True,True,allow|let,True,True,verified_strong
2735,طائر,flying; bird; airborne,True,True,bird|flying,True,True,bird,True,True,verified_strong
2736,نافذة,window,True,True,window,True,True,window,True,True,verified_strong
2737,قيادي,leader; commander,False,False,,False,False,,True,True,explicit_review_required
2738,زهور,flowers,True,True,flower,False,False,,True,True,verified
2739,جواز,permit; authorization,True,False,,True,False,,True,True,explicit_review_required
2740,تقليل,decrease; diminution; reduction,True,True,decrease,True,True,decrease|diminution|reduction,True,True,verified_strong
2741,فم,mouth,True,True,mouth,True,True,mouth,True,True,verified_strong
2742,درى,know; be aware of; notice,True,True,know,True,True,aware|know,True,True,verified_strong
2743,إعمار,building; construction,True,False,,True,False,,True,True,explicit_review_required
2744,عملاق,gigantic; huge; super,True,True,gigantic|huge|super,False,False,,True,True,verified
2745,رعب,fright; terror,True,False,,True,True,fright|terror,True,True,verified
2746,فطر,mushrooms; fungi,True,True,fungi|mushroom,True,True,fungi|mushroom,True,True,verified_strong
2747,عاطفي,emotional; affectionate,True,True,affectionate|emotional,True,True,emotional,True,True,verified_strong
2748,وعاء,container; receptacle; vessel,True,True,container|vessel,True,True,container|receptacle|vessel,True,True,verified_strong
2749,هادف,committed; goal-oriented,False,False,,False,False,,True,True,explicit_review_required
2750,خريج,graduate,True,True,graduate,False,False,,True,True,verified
2751,توضيح,explanation; clarification,True,True,clarific|explan,True,True,explan,True,True,verified_strong
2752,لفظ,word; term; expression,True,True,expression|term|word,True,True,word,True,True,verified_strong
2753,مبحث,research; investigation,False,False,,False,False,,True,True,explicit_review_required
2754,نثر,prose,True,True,prose,True,True,prose,True,True,verified_strong
2755,جهوي,provincial; regional,False,False,,False,False,,True,True,explicit_review_required
2756,قالب,form; model; mold,True,True,form,True,True,model|mold,True,True,verified_strong
2757,جدير,worthy; appropriate,True,True,appropriate|worthy,False,False,,True,True,verified
2758,شبهة,obscurity; suspicion; dubious,True,True,obscurity,False,False,,True,True,verified
2759,كلوة,kidney,True,False,,False,False,,True,True,explicit_review_required
2760,بال,mind; attention,True,True,attention|mind,True,False,,True,True,verified
2761,برازيلي,Brazilian,True,True,brazilian,False,False,,True,True,verified
2762,جانبي,side; lateral; marginal,False,False,,False,False,,True,True,explicit_review_required
2763,عشوائي,random,True,True,random,False,False,,True,True,verified
2764,عطلة,holiday; vacation; recess,True,True,holiday|vacation,True,True,holiday|vacation,True,True,verified_strong
2765,تنوع,variety; diversity,True,True,diversity|variety,True,False,,True,True,verified
2766,مغترب,expatriate; foreigner,False,False,,True,False,,True,True,explicit_review_required
2767,أحل,begin; arrive,True,False,,False,False,,True,True,explicit_review_required
2768,مبين,indicator,True,True,indicator,False,False,,True,True,verified
2769,خضرة,vegetables; greenery,True,False,,False,False,,True,True,explicit_review_required
2770,ميليشيا,militia,False,False,,True,True,militia,True,True,verified
2771,قديس,saint; Saint,True,True,saint,True,True,saint,True,True,verified_strong
2772,مهتم,interested; concerned,True,True,concern|interest,True,True,concern|interest,True,True,verified_strong
2773,إف,F,False,False,,False,False,,True,True,explicit_review_required
2774,دفتر,notebook; ledger; register,True,True,notebook|register,True,True,register,True,True,verified_strong
2775,منتظر,anticipated; expected,True,False,,False,False,,True,True,explicit_review_required
2776,توقيف,detention; stopping; halting,True,True,detention,False,False,,True,True,verified
2777,ترقية,promotion; advancement; elevation,True,True,advance|promotion,True,True,elev|promotion,True,True,verified_strong
2778,حديدة,iron,True,True,iron,False,False,,True,True,verified
2779,سور,wall; enclosure,True,True,wall,True,False,,True,True,verified
2780,تسريح,authorization; permission,True,False,,False,False,,True,True,explicit_review_required
2781,عثماني,Ottoman,True,True,ottoman,False,False,,True,True,verified
2782,حفر,pits; holes,True,False,,True,True,hole,True,True,verified
2783,أفغاني,Afghani; Afghan,True,True,afghan,True,True,afghan|afghani,True,True,verified_strong
2784,ذنب,fault; offense; misdeed,True,True,offense,True,True,offense,True,True,verified_strong
2785,كمن,be latent; be concealed,True,True,conceal|latent,True,True,conceal,True,True,verified_strong
2786,شتاء,winter,True,True,winter,True,True,winter,True,True,verified_strong
2787,مأكول,edible; foodstuff,True,True,foodstuff,True,True,edible,True,True,verified_strong
2788,سب,curse; swear,True,False,,True,True,curse|swear,True,True,verified
2789,محضر,attendance; report; minutes,False,False,,False,False,,True,True,explicit_review_required
2790,إفطار,breaking the fast,True,True,break|fast,True,False,,True,True,verified
2791,متكرر,repeated; frequent; recurring,False,False,,False,False,,True,True,explicit_review_required
2792,غزو,invasion; attack; aggression,True,True,attack|invasion,True,True,attack|invasion,True,True,verified_strong
2793,أسطوانة,cylinder; disk,True,True,cylinder,True,True,cylinder,True,True,verified_strong
2794,حارة,quarter; section,True,True,quarter,True,False,,True,True,verified
2795,مرجعية,authority,True,False,,False,False,,True,True,explicit_review_required
2796,مكثف,intensive; concentrated,True,True,concentrat|intensive,False,False,,True,True,verified
2797,خبز,bread,True,True,bread,True,True,bread,True,True,verified_strong
2798,إستوديو,studio,True,True,studio,True,True,studio,True,True,verified_strong
2799,بساطة,simplicity; plainness,True,True,simplicity,False,False,,True,True,verified
2800,تأسس,be established; be founded,False,False,,False,False,,True,True,explicit_review_required
2801,تمهيد,preparation; facilitating; paving,True,False,,False,False,,True,True,explicit_review_required
2802,تلقائي,automatic; spontaneous,True,True,automatic|spontaneou,False,False,,True,True,verified
2803,معدني,mineral; metallic,True,True,metallic|mineral,True,True,metallic|mineral,True,True,verified_strong
2804,شمسية,sunshade; umbrella; parasol,True,True,parasol|sunshade|umbrella,False,False,,True,True,verified
2805,مزاد,auction,True,True,auction,True,True,auction,True,True,verified_strong
2806,مثقف,intellectual; cultivated; cultured; educated,True,True,cultur|educat,True,True,intellectual,True,True,verified_strong
2807,غنى,wealth,True,False,,True,True,wealth,True,True,verified
2808,عثر,discover; come across; find,True,True,discover|find,True,True,discover|find,True,True,verified_strong
2809,دال,indicating; proving,True,False,,True,False,,True,True,explicit_review_required
2810,تولي,taking charge of; assuming responsibility,False,False,,False,False,,True,True,explicit_review_required
2811,خاتم,ring; seal,True,True,ring|seal,False,False,,True,True,verified
2812,تعادل,tie; equilibrium; balance,True,True,tie,True,True,balance|equilibrium|tie,True,True,verified_strong
2813,ساتر,screen,True,True,screen,True,False,,True,True,verified
2814,صانع,manufacturer; producer; artisan,True,True,artisan,True,True,artisan|manufacturer|producer,True,True,verified_strong
2815,كذب,lying; falsehood,True,True,falsehood|lying,True,True,falsehood|lying,True,True,verified_strong
2816,عضلة,muscle,True,True,muscle,True,True,muscle,True,True,verified_strong
2817,شروق,sunrise,True,True,sunrise,False,False,,True,True,verified
2818,طراز,model; type; calibre,True,True,model|type,True,True,model|type,True,True,verified_strong
2819,شابة,young woman,True,False,,True,True,woman|young,True,True,verified
2820,باطل,void; false,True,True,false|void,True,True,false,True,True,verified_strong
2821,إلهي,divine; godly; theological,True,True,divine,False,False,,True,True,verified
2822,إسقاط,overthrow; shooting down,True,True,overthrow,True,False,,True,True,verified
2823,مفوضية,legation; delegation,False,False,,False,False,,True,True,explicit_review_required
2824,تأخر,be delayed; be postponed,True,True,delay,False,False,,True,True,verified
2825,طال,be long,True,True,long,False,False,,True,True,verified
2826,مصنف,classified; ranked; seeded,True,False,,False,False,,True,True,explicit_review_required
2827,عزاء,consolation; mourning,True,True,mourn,True,True,consol,True,True,verified_strong
2828,عفو,pardon; amnesty,True,True,amnesty|pardon,True,True,amnesty|pardon,True,True,verified_strong
2829,جلوس,sitting,True,True,sitt,False,False,,True,True,verified
2830,علوي,upper; superior,True,True,upper,False,False,,True,True,verified
2831,إحساس,feeling; sensitivity,True,True,feel,True,True,feel,True,True,verified_strong
2832,سكة,road,True,True,road,False,False,,True,True,verified
2833,تطرق,reach,True,True,reach,False,False,,True,True,verified
2834,سقف,roofs,True,True,roof,True,True,roof,True,True,verified_strong
2835,خاضع,subservient; obedient; subject,True,False,,False,False,,True,True,explicit_review_required
2836,مرافق,accompaning; attached,True,False,,True,False,,True,True,explicit_review_required
2837,خوض,waging; embarking; carrying out,False,False,,True,False,,True,True,explicit_review_required
2838,سلف,ancestors,True,True,ancestor,True,True,ancestor,True,True,verified_strong
2839,بطالة,idleness; joblessness,True,True,idlenes,True,False,,True,True,verified
2840,مجاهد,fighter; warrior; Mujahid,True,True,fighter|mujahid|warrior,False,False,,True,True,verified
2841,منحة,grants; scholarships; gifts,True,True,gift|grant|scholarship,True,True,gift|grant,True,True,verified_strong
2842,تنموي,developmental; growth-related,False,False,,False,False,,True,True,explicit_review_required
2843,عقيد,colonel,True,True,colonel,True,True,colonel,True,True,verified_strong
2844,ماروني,Maronite,True,True,maronite,False,False,,True,True,verified
2845,منافس,competitor; competing; rival,True,True,competitor|rival,True,True,competitor|rival,True,True,verified_strong
2846,ختم,complete; seal; conclude,True,True,seal,True,True,conclude,True,True,verified_strong
2847,طاعة,obedience; compliance,True,True,obedience,False,False,,True,True,verified
2848,محرر,written; booked,True,False,,True,False,,True,True,explicit_review_required
2849,مكنة,machine,True,False,,False,False,,True,True,explicit_review_required
2850,نقابي,union; syndicate,False,False,,False,False,,True,True,explicit_review_required
2851,صافي,net,False,False,,False,False,,True,True,explicit_review_required
2852,دافع,defend,True,True,defend,True,True,defend,True,True,verified_strong
2853,نبع,emerge; originate; emanate,True,False,,True,False,,True,True,explicit_review_required
2854,مرفق,convenience; amenity; facility,True,True,amenity|convenience|facility,True,True,facility,True,True,verified_strong
2855,زائد,additional; exceeding; excessive,True,True,additional|exceed|excessive,True,False,,True,True,verified
2856,ضيعة,village,True,True,village,True,True,village,True,True,verified_strong
2857,مصلي,people praying; people worshipping,False,False,,False,False,,True,True,explicit_review_required
2858,لوح,blackboard; slate,True,False,,True,False,,True,True,explicit_review_required
2859,سوم,impose; demand,True,True,impose,False,False,,True,True,verified
2860,صربي,Serbian,True,True,serbian,False,False,,True,True,verified
2861,جني,harvest,True,True,harvest,True,True,harvest,True,True,verified_strong
2862,فيتامين,vitamin,True,True,vitamin,True,True,vitamin,True,True,verified_strong
2863,فضيحة,scandal; disgrace,True,True,disgrace|scandal,True,True,disgrace,True,True,verified_strong
2864,أجرة,fees; charges,True,False,,False,False,,True,True,explicit_review_required
2865,أسبوعي,weekly,True,True,weekly,False,False,,True,True,verified
2866,جيب,pocket; purse,True,True,pocket,True,True,pocket,True,True,verified_strong
2867,فيلا,villa,False,False,,False,False,,True,True,explicit_review_required
2868,أصيل,authentic; indigenous; permanent,True,False,,True,False,,True,True,explicit_review_required
2869,مفقود,lost; missing; absent,True,True,lost|miss,False,False,,True,True,verified
2870,ق,Q; Qatari; 19th; (before); (piaster),True,True,th,True,False,,True,True,verified
2871,مفاجأة,surprise,True,True,surprise,True,True,surprise,True,True,verified_strong
