rank,front,expected_english,kaikki_entry,kaikki_pos,kaikki_has_english_gloss,semantic_overlap,semantic_overlap_terms,wordfreq_attested,wordfreq_zipf,arabic_wordnet_entry,camel_analysis,lexique4_entry,lexique4_pos,urdu_ud_entry,urdu_ud_pos,support_count,confidence
725,âme,soul,True,noun,True,True,soul,True,4.74,False,False,False,,False,,2,strong
726,gosse,kid; child (informal),True,noun,True,True,child|kid,True,4.22,False,False,False,,False,,2,strong
727,déjeuner,lunch; to have lunch (standard France); breakfast/to have breakfast in some regional varieties,True,noun|verb,True,True,breakfast|have|lunch,True,4.47,False,False,False,,False,,2,strong
728,diriger,to direct; to lead; to manage/run; to aim; to steer; to direct (a film),True,verb,True,True,aim|direct|film|run|steer,True,4.29,False,False,False,,False,,2,strong
729,compris,understood; included,True,adj|intj|verb,True,True,includ|understood,True,5.26,False,False,False,,False,,2,strong
730,échapper,"to go away, run away; to escape (from), evade; to drop an object unintentionally",True,verb,True,True,away|drop|escape|evade|go|object|run|unintentionally,True,4.43,False,False,False,,False,,2,strong
731,partager,to share; to divide,True,verb,True,True,divide|share,True,4.69,False,False,False,,False,,2,strong
732,ravir,to delight; to thrill; to enchant; to abduct/carry off (older/formal),True,verb,True,True,abduct|delight|thrill,True,3.37,False,False,False,,False,,2,strong
733,vue,view; sight,True,noun|verb,True,True,sight|view,True,5.37,False,False,False,,False,,2,strong
734,avancer,"to progress; to advance, to go forward; to propose, to put forward",True,verb,True,True,advance|forward|go|progres|propose|put,True,4.51,False,False,False,,False,,2,strong
735,marché,"market; deal; contract; walked/worked (past participle of marcher, context-dependent)",True,noun|verb,True,True,contract|deal|marcher|market|participle,True,5.22,False,False,False,,False,,2,strong
736,brûler,"to burn; to be boiling, to be very close to the answer; to pass an obstacle, to blow (through or past), to run",True,verb,True,True,answer|blow|boil|burn|close|obstacle|pass|run|through|very,True,4.10,False,False,False,,False,,2,strong
737,visite,"visit; visits; visit! (forms of visiter, context-dependent)",True,noun|verb,True,True,visit|visiter,True,4.90,False,False,False,,False,,2,strong
738,poste,post; position; job; station; post office; set/device (context-dependent),True,noun|verb,True,True,device|job|office|position|post|set|station,True,5.08,False,False,False,,False,,2,strong
739,crier,to creak; to shout; to cry out,True,verb,True,True,creak|cry|out|shout,True,4.22,False,False,False,,False,,2,strong
740,intérêt,"interest; benefit, advantage; point (purpose, objective)",True,noun,True,True,advantage|benefit|interest|objective|point|purpose,True,5.13,False,False,False,,False,,2,strong
741,souffrir,to endure; to suffer,True,verb,True,True,endure|suffer,True,4.33,False,False,False,,False,,2,strong
742,sentiment,"an opinion; a sentiment, general thought, sense or feeling",True,noun,True,True,feel|general|opinion|sense|senti|thought,True,4.70,False,False,False,,False,,2,strong
743,laquelle,which one; which (feminine singular),True,pron,True,False,,True,5.19,False,False,False,,False,,2,semantic_review
744,drogue,drug,True,noun,True,True,drug,True,4.46,False,False,False,,False,,2,strong
745,couvrir,cover,True,verb,True,True,cover,True,4.27,False,False,False,,False,,2,strong
746,mur,wall,True,noun,True,True,wall,True,4.74,False,False,False,,False,,2,strong
747,trou,hole,True,noun,True,True,hole,True,4.54,False,False,False,,False,,2,strong
748,forme,"form; shape; forms/shapes; form! (forms of former, context-dependent)",True,noun|verb,True,True,former|shape,True,5.35,False,False,False,,False,,2,strong
749,responsable,"responsible; person in charge, manager",True,adj|noun,True,True,charge|manager|responsible,True,4.91,False,False,False,,False,,2,strong
750,dame,lady; queen; indeed!/well! (dated interjection),True,intj|noun,True,True,inde|lady|queen,True,4.82,False,False,False,,False,,2,strong
751,capable,able; capable,True,adj,True,True,able|capable,True,4.83,False,False,False,,False,,2,strong
752,allô,hello,True,intj,True,True,hello,True,3.34,False,False,False,,False,,2,strong
753,anniversaire,birthday; anniversary,True,noun,True,True,anniversary|birthday,True,4.76,False,False,False,,False,,2,strong
754,obliger,to oblige; to require; to compel; to force; to do a favor for (older/polite use); to have to (être obligé de),True,verb,True,True,compel|force|have|oblige|require,True,3.99,False,False,False,,False,,2,strong
755,contrôle,"test; control (all senses); verification, checking",True,noun|verb,True,True,all|check|control|sens|test|verific,True,5.07,False,False,False,,False,,2,strong
756,rêver,dream,True,verb,True,True,dream,True,4.22,False,False,False,,False,,2,strong
757,danger,danger,True,noun,True,True,danger,True,4.75,False,False,False,,False,,2,strong
758,bar,bass (fish); bar (counter); bar (establishment),True,noun,True,True,bar|bass|counter|establish|fish,True,4.64,False,False,False,,False,,2,strong
759,animal,animal,True,adj|noun,True,True,animal,True,4.61,False,False,False,,False,,2,strong
760,selon,according to; depending on; in accordance with,True,prep,True,True,accord|depend,True,5.56,False,False,False,,False,,2,strong
761,remarquer,to notice; to observe; to remark/state,True,verb,True,True,notice|observe|remark,True,4.38,False,False,False,,False,,2,strong
762,bleu,blue; bruise; billiard chalk,True,adj|noun,True,True,billiard|blue|bruise|chalk,True,4.75,False,False,False,,False,,2,strong
763,traverser,"to cross, to go across",True,verb,True,True,acros|cros|go,True,4.25,False,False,False,,False,,2,strong
764,triste,sad,True,adj,True,True,sad,True,4.74,False,False,False,,False,,2,strong
765,entier,whole,True,adj|noun,True,True,whole,True,4.74,False,False,False,,False,,2,strong
766,doucement,gently; softly; slowly; quietly,True,adv,True,True,gently|quietly|softly,True,4.32,False,False,False,,False,,2,strong
767,mignon,cute; pretty; charming; lovely,True,adj|noun,True,True,cute,True,4.30,False,False,False,,False,,2,strong
768,charger,to load; to charge; to charge a battery/device; to load a firearm; to entrust/assign; to overact (context-dependent),True,verb,True,True,battery|charge|firearm|load|overact,True,4.12,False,False,False,,False,,2,strong
769,or,gold; now; yet; however; whereas (formal/written connector),True,adv|conj|noun,True,True,gold|however|now|yet,True,5.35,False,False,False,,False,,2,strong
770,blague,joke; prank,True,noun|verb,True,True,joke,True,4.64,False,False,False,,False,,2,strong
771,étrange,strange; odd; unusual,True,adj,True,True,odd|strange,True,4.51,False,False,False,,False,,2,strong
772,dépêcher,to dispatch; to send; to hurry (se dépêcher),True,verb,True,True,dispatch|hurry|send,True,3.14,False,False,False,,False,,2,strong
773,répéter,repeat,True,verb,True,True,repeat,True,4.23,False,False,False,,False,,2,strong
774,appartenir,belong to,True,verb,True,True,belong,True,3.64,False,False,False,,False,,2,strong
775,chaud,"hot; warm; heat/warmth (noun use, context-dependent)",True,adj|noun,True,True,heat|hot|warm|warmth,True,4.79,False,False,False,,False,,2,strong
776,parole,word; speech; one's word/promise; right to speak; words/lyrics (plural),True,intj|noun,True,True,lyric|promise|right|speak|speech,True,4.92,False,False,False,,False,,2,strong
777,parier,to bet; to wager,True,verb,True,True,bet,True,3.75,False,False,False,,False,,2,strong
778,opération,operation; surgical operation,True,noun,True,True,oper,True,4.87,False,False,False,,False,,2,strong
779,compagnie,company,True,noun,True,True,company,True,5.04,False,False,False,,False,,2,strong
780,classe,class,True,noun,True,True,clas,True,5.14,False,False,False,,False,,2,strong
781,douter,doubt,True,verb,True,True,doubt,True,4.12,False,False,False,,False,,2,strong
782,test,test; trial,True,noun,True,True,test|trial,True,4.69,False,False,False,,False,,2,strong
783,plusieurs,several; several of them/people/things,True,adj,True,True,several,True,5.66,False,False,False,,False,,2,strong
784,reposer,"to rest; to be based on; to put down, to place",True,verb,True,True,based|down|place|put|rest,True,4.13,False,False,False,,False,,2,strong
785,bord,"rim; side; shore, by",True,noun,True,True,rim|shore|side,True,4.98,False,False,False,,False,,2,strong
786,contact,contact,True,noun,True,True,contact,True,4.82,False,False,False,,False,,2,strong
787,plaisanter,to joke (make a joke),True,verb,True,True,joke|make,True,3.01,False,False,False,,False,,2,strong
788,but,goal; aim; objective; purpose,True,noun|verb,True,True,aim|goal,True,5.28,False,False,False,,False,,2,strong
789,réunion,"meeting; reunion; Réunion (island, as a proper name)",True,noun,True,True,meet|union,True,4.82,False,False,False,,False,,2,strong
790,second,second,True,adj|noun,True,True,second,True,4.98,False,False,False,,False,,2,strong
791,signe,"sign; gesture; indication; signs; sign! (forms of signer, context-dependent)",True,noun|verb,True,True,gesture|indic|sign|signer,True,4.89,False,False,False,,False,,2,strong
792,deviner,guess,True,verb,True,True,gues,True,3.94,False,False,False,,False,,2,strong
793,travers,fault; defect; crosswise; through/across (in à travers),True,noun,True,True,defect,True,5.06,False,False,False,,False,,2,strong
794,projet,project; plan; proposal; draft,True,noun,True,True,draft|plan|project,True,5.39,False,False,False,,False,,2,strong
795,soleil,sun,True,noun,True,True,sun,True,5.03,False,False,False,,False,,2,strong
796,coupable,guilty,True,adj|noun,True,True,guilty,True,4.46,False,False,False,,False,,2,strong
797,moi-même,myself,True,pron,True,True,myself,True,5.94,False,False,False,,False,,2,strong
798,libérer,to free; to release; to liberate,True,verb,True,True,free|liberate|release,True,4.22,False,False,False,,False,,2,strong
799,pute,prostitute; whore; insulting term for a woman; fucking (intensifier) — vulgar/offensive,True,noun,True,True,fuck|prostitute|whore|woman,True,4.38,False,False,False,,False,,2,strong
800,moitié,half,True,noun,True,True,half,True,4.99,False,False,False,,False,,2,strong
801,rater,miss,True,verb,True,True,miss,True,4.07,False,False,False,,False,,2,strong
802,engager,to hire; to employ; to engage; to commit; to involve; to enlist; to pawn (context-dependent),True,verb,True,True,commit|enlist|hire|involve|pawn,True,4.41,False,False,False,,False,,2,strong
803,gueule,"mouth/muzzle; face or mouth (informal, often rude); gob/mug (informal/rude)",True,noun|verb,True,True,face|mouth|mug,True,4.79,False,False,False,,False,,2,strong
804,chat,cat,True,noun,True,True,cat,True,4.76,False,False,False,,False,,2,strong
805,appartement,flat; apartment,True,noun,True,True,apart|flat,True,4.61,False,False,False,,False,,2,strong
806,excuse,"excuse; excuses/is excusing; excuse! (forms of excuser, context-dependent)",True,noun|verb,True,True,excuse|excuser,True,4.53,False,False,False,,False,,2,strong
807,surprise,surprise,True,adj|noun|verb,True,True,surprise,True,4.80,False,False,False,,False,,2,strong
808,respirer,breathe,True,verb,True,True,breathe,True,4.04,False,False,False,,False,,2,strong
809,naître,to be born,True,verb,True,True,born,True,3.95,False,False,False,,False,,2,strong
810,survivre,to outlive; to survive,True,verb,True,True,outlive|survive,True,4.18,False,False,False,,False,,2,strong
811,debout,standing; upright; up; on one's feet,True,adv|intj,True,True,stand|up|upright,True,4.46,False,False,False,,False,,2,strong
812,bière,beer; bier; coffin,True,noun,True,True,beer|bier|coffin,True,4.46,False,False,False,,False,,2,strong
813,horrible,horrible; awful,True,adj,True,True,horrible,True,4.38,False,False,False,,False,,2,strong
814,doigt,finger,True,noun,True,True,finger,True,4.52,False,False,False,,False,,2,strong
815,intelligent,intelligent,True,adj,True,True,intelligent,True,4.35,False,False,False,,False,,2,strong
816,riche,rich; wealthy; rich/abundant; rich person,True,adj|noun,True,True,abundant|rich,True,4.77,False,False,False,,False,,2,strong
817,télé,"TV, telly",True,noun,True,True,telly|tv,True,4.78,False,False,False,,False,,2,strong
818,santé,health,True,intj|noun,True,True,health,True,5.22,False,False,False,,False,,2,strong
819,cerveau,brain,True,noun,True,True,brain,True,4.68,False,False,False,,False,,2,strong
820,pourtant,"however, yet",True,adv,True,True,however|yet,True,5.20,False,False,False,,False,,2,strong
821,contrôler,to control; to check or examine,True,verb,True,True,check|control|examine,True,4.42,False,False,False,,False,,2,strong
822,sourire,smile,True,noun|verb,True,True,smile,True,4.68,False,False,False,,False,,2,strong
823,parfait,perfect,True,adj|noun|verb,True,True,perfect,True,4.86,False,False,False,,False,,2,strong
824,fonctionner,"to function, to work",True,verb,True,True,function|work,True,4.18,False,False,False,,False,,2,strong
825,enfer,Hell,True,noun,True,True,hell,True,4.46,False,False,False,,False,,2,strong
826,ciel,sky; heaven,True,intj|noun,True,True,heaven|sky,True,4.89,False,False,False,,False,,2,strong
827,combat,fight; battle; combat,True,noun|verb,True,True,battle|combat,True,4.89,False,False,False,,False,,2,strong
828,course,race; run/running; errand; shopping/groceries (especially plural: les courses),True,noun,True,True,errand|race|run|runn,True,4.90,False,False,False,,False,,2,strong
829,excellent,excellent; great,True,adj|verb,True,True,excellent,True,4.65,False,False,False,,False,,2,strong
830,bête,beast; animal; stupid; silly; foolish,True,adj|noun,True,True,animal|beast|silly|stupid,True,4.51,False,False,False,,False,,2,strong
831,bruit,a noise; a rumor or report,True,noun,True,True,noise|report|rumor,True,4.71,False,False,False,,False,,2,strong
832,risque,"risk; risks/is risking; risk! (forms of risquer, context-dependent)",True,noun|verb,True,True,risk|risquer,True,5.12,False,False,False,,False,,2,strong
833,membre,limb; member,True,noun,True,True,limb|member,True,4.91,False,False,False,,False,,2,strong
834,enquête,inquiry; investigation,True,noun|verb,True,True,inquiry|investig,True,4.86,False,False,False,,False,,2,strong
835,parfaire,"to finish, to complete; to make a supplementary payment",True,verb,True,True,complete|finish|make|payment|supplementary,True,3.23,False,False,False,,False,,2,strong
836,chacun,"each, each one; every, everyone",True,pron,True,True,each|every|everyone,True,5.08,False,False,False,,False,,2,strong
837,bosser,to work (informal); emboss/dent,True,verb,True,True,dent|embos|work,True,4.22,False,False,False,,False,,2,strong
838,dommage,pity; shame; damage,True,intj|noun,True,True,damage|pity|shame,True,4.73,False,False,False,,False,,2,strong
839,lieutenant,lieutenant,True,noun,True,True,lieutenant,True,4.51,False,False,False,,False,,2,strong
840,base,base,True,noun,True,True,base,True,5.30,False,False,False,,False,,2,strong
841,héros,hero,True,noun,True,True,hero,True,4.71,False,False,False,,False,,2,strong
842,diable,devil,True,adv|intj|name|noun,True,True,devil,True,4.34,False,False,False,,False,,2,strong
843,officier,officer; to officiate,True,noun|verb,True,True,officer|officiate,True,4.48,False,False,False,,False,,2,strong
844,expérience,experience; experiment,True,noun,True,True,experi|experience,True,5.06,False,False,False,,False,,2,strong
845,attaque,"attack; assault; aggression; attacks/is attacking; attack! (forms of attaquer, context-dependent)",True,noun|verb,True,True,attack|attaquer,True,4.94,False,False,False,,False,,2,strong
846,habiter,"to live (in); to live in, to occupy (to have as a home.)",True,verb,True,True,have|home|live|occupy,True,3.90,False,False,False,,False,,2,strong
847,supporter,"to bear; to support; supporter, fan",True,noun|verb,True,True,bear|fan|support|supporter,True,4.42,False,False,False,,False,,2,strong
848,bombe,bomb,True,noun,True,True,bomb,True,4.35,False,False,False,,False,,2,strong
849,juge,"judge; judges/is judging; judge! (forms of juger, context-dependent)",True,noun|verb,True,True,judge|juger,True,4.90,False,False,False,,False,,2,strong
850,vidéo,video,True,adj|noun,True,True,video,True,5.27,False,False,False,,False,,2,strong
851,directeur,"director; leading, guiding; school principal",True,adj|noun,True,True,director|guid|lead|principal|school,True,5.05,False,False,False,,False,,2,strong
852,retenir,to keep; to retain; to hold back; to remember; to reserve/book,True,verb,True,True,back|hold|keep|remember|retain,True,4.34,False,False,False,,False,,2,strong
853,prince,prince,True,noun,True,True,prince,True,4.80,False,False,False,,False,,2,strong
854,dingue,"madman, maniac; mad, crazy, nuts; incredible, unbelievable",True,adj|noun|verb,True,True,crazy|incredible|mad|madman|maniac|nuts|unbelievable,True,4.35,False,False,False,,False,,2,strong
855,connerie,bullshit; stupidity; stupid thing (vulgar),True,noun,True,True,bullshit|stupidity,True,4.14,False,False,False,,False,,2,strong
856,caméra,camera; video camera,True,noun,True,True,camera|video,True,4.42,False,False,False,,False,,2,strong
857,méchant,"mean, unkind; bad, mediocre; jerk (cruel person)",True,adj|noun,True,True,bad|cruel|jerk|mean|mediocre|unkind,True,4.35,False,False,False,,False,,2,strong
858,filer,to spin/thread; slip away; give/pass; tail/follow,True,verb,True,True,give|pass|slip|spin|tail|thread,True,3.95,False,False,False,,False,,2,strong
859,milieu,middle; environment / surroundings; social circle,True,noun,True,True,circle|environ|middle|social|surrounding,True,5.17,False,False,False,,False,,2,strong
860,enfuir,to flee; run away; escape (usually s'enfuir),True,verb,True,True,escape|flee,True,3.70,False,False,False,,False,,2,strong
861,cuisine,kitchen; cooking; cuisine,True,noun|verb,True,True,cuisine|kitchen,True,4.75,False,False,False,,False,,2,strong
862,fenêtre,window,True,noun,True,True,window,True,4.52,False,False,False,,False,,2,strong
863,construire,to build,True,verb,True,True,build,True,4.69,False,False,False,,False,,2,strong
864,suspect,a suspect; suspicious; suspect,True,adj|noun,True,True,suspect|suspiciou,True,4.22,False,False,False,,False,,2,strong
865,bouche,mouth,True,noun|verb,True,True,mouth,True,4.79,False,False,False,,False,,2,strong
866,grandir,"to grow up; to magnify; to grow, get bigger",True,verb,True,True,bigger|get|grow|magnify|up,True,4.04,False,False,False,,False,,2,strong
867,image,image; picture,True,noun|verb,True,True,image|picture,True,5.10,False,False,False,,False,,2,strong
868,là-dedans,in there; in that,True,adv,True,True,there,True,4.77,False,False,False,,False,,2,strong
869,société,society; company; business; corporation,True,noun,True,True,company|society,True,5.51,False,False,False,,False,,2,strong
870,environ,"a surrounding area; about, close to, around",True,adv|noun,True,True,about|area|around|close|surround,True,5.20,False,False,False,,False,,2,strong
871,doux,mild; soft; sweet,True,adj|adv,True,True,mild|soft|sweet,True,4.55,False,False,False,,False,,2,strong
872,banque,bank,True,noun,True,True,bank,True,4.87,False,False,False,,False,,2,strong
873,proposer,"to propose (offer); to propose, suggest",True,verb,True,True,offer|propose|suggest,True,4.57,False,False,False,,False,,2,strong
874,nettoyer,clean,True,verb,True,True,clean,True,4.11,False,False,False,,False,,2,strong
875,terrible,terrible; dreadful; awful; severe/intense,True,adj,True,True,terrible,True,4.52,False,False,False,,False,,2,strong
876,urgence,"emergency, urgency",True,noun,True,True,emergency|urgency,True,4.67,False,False,False,,False,,2,strong
877,forcer,to force; compel; make,True,verb,True,True,force,True,4.29,False,False,False,,False,,2,strong
878,atteindre,to reach; to affect; to attain,True,verb,True,True,affect|attain|reach,True,4.73,False,False,False,,False,,2,strong
879,gérer,to manage; to handle; to run,True,verb,True,True,manage,True,4.66,False,False,False,,False,,2,strong
880,gouvernement,government,True,noun,True,True,govern,True,5.42,False,False,False,,False,,2,strong
881,honte,shame (feeling); shame (something shameful),True,noun,True,True,feel|shame|shameful,True,4.60,False,False,False,,False,,2,strong
882,fleur,flower; blossom,True,noun,True,True,blossom|flower,True,4.34,False,False,False,,False,,2,strong
883,fuir,to flee; to escape; to leak; to have a leak,True,verb,True,True,escape|flee|have|leak,True,4.20,False,False,False,,False,,2,strong
884,poursuivre,"to sue; to continue; to pursue, to chase",True,verb,True,True,chase|continue|pursue|sue,True,4.46,False,False,False,,False,,2,strong
885,copain,"friend, chum, mate (UK), pal, buddy; ellipsis of petit copain: boyfriend (boy/man to whom one has a romantic attachment)",True,noun,True,True,attach|boy|boyfriend|buddy|chum|copain|ellipsi|friend|has|man|mate|pal,True,4.35,False,False,False,,False,,2,strong
886,étranger,foreign; foreigner; stranger; outsider,True,adj|noun,True,True,foreign|foreigner|stranger,True,4.86,False,False,False,,False,,2,strong
887,niveau,level,True,noun,True,True,level,True,5.42,False,False,False,,False,,2,strong
888,anglais,English; Anglo-American or Anglophone,True,adj|noun,True,True,anglo-american|anglophone|english,True,5.23,False,False,False,,False,,2,strong
889,position,position,True,noun,True,True,position,True,5.07,False,False,False,,False,,2,strong
890,profiter,to benefit; take advantage of; enjoy; profit from,True,verb,True,True,advantage|enjoy|take,True,4.66,False,False,False,,False,,2,strong
891,machine,engine; machine,True,noun,True,True,engine|machine,True,4.72,False,False,False,,False,,2,strong
892,action,action; act; share/stock; campaign; special offer (retail context),True,noun,True,True,act|action|campaign|offer|share|special|stock,True,5.17,False,False,False,,False,,2,strong
893,hum,hmm; um,True,intj,True,True,um,True,4.08,False,False,False,,False,,2,strong
894,remonter,to go back up; to climb back up; to bring/raise back up; to wind up; to go/date back to,True,verb,True,True,back|bring|climb|date|go|up|wind,True,4.38,False,False,False,,False,,2,strong
895,futur,future,True,adj|noun,True,False,,True,4.82,False,False,False,,False,,2,semantic_review
896,peuple,folk; nation; people,True,noun|verb,True,True,folk|nation|people,True,5.01,False,False,False,,False,,2,strong
897,époque,era; period; age,True,adj|noun,True,True,period,True,5.23,False,False,False,,False,,2,strong
898,bain,bath,True,noun,True,True,bath,True,4.55,False,False,False,,False,,2,strong
899,impliquer,to involve; to imply; to implicate,True,verb,True,True,implicate|imply|involve,True,3.78,False,False,False,,False,,2,strong
900,merveilleux,wonderful; marvelous; marvellous,True,adj,True,True,marvelou,True,4.24,False,False,False,,False,,2,strong
901,peau,fur; hide; skin,True,noun,True,True,fur|hide|skin,True,4.81,False,False,False,,False,,2,strong
902,magasin,shop; store; storeroom/warehouse; magazine/storage chamber (specialized),True,noun,True,True,magazine|shop|store|warehouse,True,4.58,False,False,False,,False,,2,strong
903,tel,"such; like, as; one (impersonal pronoun)",True,adj|conj|pron,True,True,impersonal|like|such,True,5.16,False,False,False,,False,,2,strong
904,quartier,neighborhood; district; quarter; area,True,noun,True,True,district|quarter,True,4.93,False,False,False,,False,,2,strong
905,surprendre,surprise,True,verb,True,True,surprise,True,3.96,False,False,False,,False,,2,strong
906,toilette,toilet,True,noun,True,True,toilet,True,3.91,False,False,False,,False,,2,strong
907,silence,silence,True,noun,True,True,silence,True,4.72,False,False,False,,False,,2,strong
908,radio,"radio, tuner; short for radiographie; short for radiotélégramme",True,noun,True,True,gramme|radio|radiographie|radiot|short|tuner,True,4.92,False,False,False,,False,,2,strong
909,recommencer,to restart; start again; begin again; do again,True,verb,True,True,again|restart|start,True,4.03,False,False,False,,False,,2,strong
910,exemple,example,True,noun,True,True,example,True,5.40,False,False,False,,False,,2,strong
911,tort,"fault; wrong, error",True,noun,True,True,error|fault|wrong,True,4.54,False,False,False,,False,,2,strong
912,intéressant,interesting; interesting/engaging; present participle of intéresser,True,adj|verb,True,True,int|interest|participle|resser,True,4.76,False,False,False,,False,,2,strong
913,vin,wine,True,noun,True,True,wine,True,4.79,False,False,False,,False,,2,strong
914,trace,trace; track,True,noun|verb,True,True,trace|track,True,4.37,False,False,False,,False,,2,strong
915,regretter,to regret; to miss; to wish something had not happened or occurred,True,verb,True,True,had|happen|miss|not|occurr|regret|wish,True,3.99,False,False,False,,False,,2,strong
916,coincer,to jam; get stuck; trap; wedge,True,verb,True,True,get|jam|stuck|trap|wedge,True,3.18,False,False,False,,False,,2,strong
917,demande,"request; demand; asks/requests; ask/request! (forms of demander, context-dependent)",True,noun|verb,True,True,demand|demander|request,True,5.51,False,False,False,,False,,2,strong
918,nul,no; none; worthless/lousy; draw/tie,True,adj|det|noun|pron,True,True,draw|lousy|no|none,True,4.77,False,False,False,,False,,2,strong
919,laisse,"leash; lead; leaves/lets; leave!/let! (forms of laisser, context-dependent); foreshore (specialized)",True,noun|verb,True,True,foreshore|laisser|lead|leash,True,5.17,False,False,False,,False,,2,strong
920,lequel,which one; which (masculine singular),True,pron,False,False,,True,5.08,False,False,False,,False,,2,form_only
921,code,code,True,noun,True,True,code,True,5.00,False,False,False,,False,,2,strong
922,félicitation,congratulation,True,noun,True,True,congratul,True,3.21,False,False,False,,False,,2,strong
923,convaincre,convince; persuade,True,verb,True,True,convince|persuade,True,4.50,False,False,False,,False,,2,strong
924,ennui,boredom; trouble; problem; annoyance,True,noun,True,True,annoyance|boredom|trouble,True,3.92,False,False,False,,False,,2,strong
925,résultat,bottom line; outcome; result,True,noun,True,True,bottom|line|outcome|result,True,5.00,False,False,False,,False,,2,strong
926,monstre,monster,True,adj|noun,True,True,monster,True,4.18,False,False,False,,False,,2,strong
927,la,the (feminine singular); her; it; A/la (musical note),True,article|noun|pron,True,True,her|it|la|note,True,7.43,False,False,False,,False,,2,strong
928,enceinte,pregnant; speaker/loudspeaker; enclosure; enclosed area/compound,True,adj|noun|verb,True,True,compound|enclosure|pregnant|speaker,True,4.55,False,False,False,,False,,2,strong
929,réparer,fix; repair,True,verb,True,True,fix|repair,True,4.17,False,False,False,,False,,2,strong
930,vide,gap; empty; space,True,adj|noun|verb,True,True,empty|gap|space,True,4.74,False,False,False,,False,,2,strong
931,centre,"centre, center; cross, specifically one directed into the penalty area; Centre (a former administrative region of France, now named Centre-Val de Loire)",True,noun,True,True,area|center|centre|cros|direct|into|penalty|specifically,True,5.39,False,False,False,,False,,2,strong
932,rôle,role; character,True,noun,True,True,character|role,True,5.14,False,False,False,,False,,2,strong
933,nulle,no; none (feminine); lousy/terrible (informal adjective),True,adj|noun|pron,True,False,,True,4.51,False,False,False,,False,,2,semantic_review
934,zone,zone,True,noun|verb,True,True,zone,True,5.05,False,False,False,,False,,2,strong
935,débarrasser,to clear; to remove; to rid; to get rid of (se débarrasser de),True,verb,True,True,clear|get|remove|rid,True,4.13,False,False,False,,False,,2,strong
936,séparer,"to separate; to split up, to cause to come apart",True,verb,True,True,apart|cause|come|separate|split|up,True,4.19,False,False,False,,False,,2,strong
937,espoir,hope,True,noun,True,True,hope,True,4.73,False,False,False,,False,,2,strong
938,adresse,address; skill; dexterity/adroitness; direction (older/context-dependent),True,noun|verb,True,True,addres|adroitnes|direction|skill,True,4.94,False,False,False,,False,,2,strong
939,morceau,piece; bit; slice; morsel; piece of music/work,True,noun,True,True,bit|morsel|piece|slice|work,True,4.41,False,False,False,,False,,2,strong
940,douleur,pain; distress,True,noun,True,True,distres|pain,True,4.61,False,False,False,,False,,2,strong
941,causer,to cause; to talk; to chat (informal),True,verb,True,True,cause|chat|talk,True,4.03,False,False,False,,False,,2,strong
942,honnête,"decent, acceptable; honest (scrupulous with regard to telling the truth)",True,adj,True,True,acceptable|decent|honest|regard|scrupulou|tell|truth,True,4.39,False,False,False,,False,,2,strong
943,ordinateur,computer,True,noun,True,True,computer,True,4.49,False,False,False,,False,,2,strong
944,copine,"female equivalent of copain: female friend, girl friend, chum, pal; ellipsis of petite copine: girlfriend (girl/woman to whom one has a romantic attachment)",True,noun,True,True,attach|chum|copain|copine|ellipsi|equivalent|female|friend|girl|girlfriend|has|pal,True,4.50,False,False,False,,False,,2,strong
945,ridicule,ridiculous,True,adj|noun,True,True,ridiculou,True,4.47,False,False,False,,False,,2,strong
946,oser,to dare; to venture; to have the nerve/courage to,True,verb,True,True,dare,True,3.79,False,False,False,,False,,2,strong
947,match,"match, game",True,noun,True,True,game|match,True,5.25,False,False,False,,False,,2,strong
948,admettre,"to admit, to accept, to recognize; to admit (into), to accept (into) (a hospital or a university)",True,verb,True,True,accept|admit|hospital|into|recognize|university,True,4.22,False,False,False,,False,,2,strong
949,mer,sea,True,noun,True,True,sea,True,5.10,False,False,False,,False,,2,strong
950,briser,to break; snap; to become broken; snap,True,verb,True,True,become|break|broken|snap,True,4.11,False,False,False,,False,,2,strong
951,rapide,fast; rapid; quick,True,adj|adv|noun,True,True,fast|rapid,True,4.82,False,False,False,,False,,2,strong
952,camion,lorry; truck,True,noun,True,True,lorry|truck,True,4.27,False,False,False,,False,,2,strong
953,bande,band; group; strip; tape,True,noun|verb,True,True,band|group|strip,True,4.96,False,False,False,,False,,2,strong
954,défendre,to defend; to protect; to forbid/prohibit (défendre de),True,verb,True,True,defend|forbid,True,4.70,False,False,False,,False,,2,strong
955,accompagner,accompany,True,verb,True,True,accompany,True,4.29,False,False,False,,False,,2,strong
956,chaussure,shoe,True,noun,True,True,shoe,True,3.91,False,False,False,,False,,2,strong
957,nourriture,food; nourishment,True,noun,True,True,food|nourish,True,4.62,False,False,False,,False,,2,strong
958,sérieusement,seriously,True,adv,True,True,seriously,True,4.57,False,False,False,,False,,2,strong
959,coûter,cost,True,verb,True,True,cost,True,3.89,False,False,False,,False,,2,strong
960,sonner,to ring; to sound,True,verb,True,True,ring|sound,True,3.77,False,False,False,,False,,2,strong
961,remplir,"to fulfil; to fill in; to fill, to fill up (make full)",True,verb,True,True,fill|fulfil|full|make|up,True,4.42,False,False,False,,False,,2,strong
962,apparemment,seemingly; apparently,True,adv,True,True,apparently|seem,True,4.57,False,False,False,,False,,2,strong
