rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags,readurdu_semantic_agreement,kaikki_semantic_agreement_recheck,word2word_entry,word2word_translations,word2word_semantic_agreement,word2word_overlap_terms,semantic_source_count,combined_status
2501,زیب,"s.f. Ornament, elegance, grace, beauty; — part. adj. Adorning, imparting grace (to)…",explicit_review_required,4.500,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2503,آگاہی,"s.f. Information, knowledge, intelligence, acquaintance, cognizance; vigilance",explicit_review_required,4.110,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2506,تقاضا,"s.m. Demanding or exacting payment (of a debt), dunning; pressing the settlement of a claim; demand,…",explicit_review_required,4.350,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2507,مقررہ,"(for A. مقررة muqarrarat, fem. of muqarrar), part. adj. = muqarrar, q.v.; — s.m. A fixed allowance; appointed…",explicit_review_required,4.120,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2511,بہرتی,"s.f. Filling, insertion, stuffing, &c.; cargo, lading, &c. ( = bharat, q.v.); store, stock, accumulation;…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2513,جراثیم,organism consisting of only one cell,explicit_review_required,4.040,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2514,عشرت,"(for A. عشرة, fr. muʻāsharat, 'holding social or familiar intercourse,' inf. n. iii of عشر 'to make ten of');…",explicit_review_required,4.030,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2515,استفادہ,"s.m. Seeking gain or advantage (fāʼida); attainment; profit, gain, advantage ( = fāʼida)",explicit_review_required,4.500,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2516,کمار,"s.m. (f. -ī), A child, boy, youth; an unmarried youth; a son; the son of a Rājā, a prince, the heir-apparent;…",explicit_review_required,4.730,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2518,پست,"adj. Low, humble; abject, mean, base, vile; lower; below: — past-ḵẖayāl, s.m. Low idea: — past-fit̤rat, adj.…",explicit_review_required,4.050,False,False,,True,True,,,True,False,True,dick; fucking; assessment; situation; Yes,False,,1,explicit_review_required
2523,رنگوں,"oblique plural of رَن٘گ (raṅg, “colour”) | also: plural oblique of رَن٘گ (raṅg — colour)",explicit_review_required,4.230,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2524,فکری,"(rel. n. fr. fikr), adj. Of thought, thoughtful; anxious; pensive; sorrowful",explicit_review_required,4.360,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2528,عرس,death anniversary of a Sufi saint in South Asia,explicit_review_required,3.980,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2529,سیمنٹ,hydraulic binder used in the composition of mortar and concrete,explicit_review_required,3.720,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2533,متعین,"(act. part. of تعين 'to be appointed, or prescribed, or assigned,' v. of عين 'to raise the eye to'; but…",explicit_review_required,4.430,False,False,,True,True,,,True,False,True,inherent; hired; Were; position; aware,False,,1,explicit_review_required
2540,فقدان,"(inf. n. of فقد 'to lose,' &c.), s.m. & f. Loss, miss, deprivation, want",explicit_review_required,4.010,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2549,گرا,"adj. Reddish, copper-coloured (pigeon, &c.); bay-coloured, bay (horse); dark iron-grey (horse)",explicit_review_required,4.430,False,False,,True,True,,,True,False,True,dropped; stubborn; demolished; tear; Ahmet,False,,1,explicit_review_required
2550,ہراج,"(intens. n. fr. هرج 'to speak a great deal confusedly; — to run much or well,' &c.), adj. Fast-running…",explicit_review_required,3.010,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2551,ہنر,"skill, craft",explicit_review_required,4.370,False,False,,True,True,,,True,False,True,Whirling; Himself; Creator; blessed; blades,False,,1,explicit_review_required
2552,انقلابی,person who participates in a revolution,explicit_review_required,4.630,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2557,چہت,"s.f. A roof; a ceiling; a ceiling-cloth; — a platform: — ćhat banānā, ćhat pāṭnā, To ceil, to cover the inner…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2560,خسارے,"plural direct of خِسارَہ (xisāra — damage, deficit) | also: oblique singular of خِسارَہ (xisāra — damage, deficit)",explicit_review_required,4.080,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2563,چلایا,"masculine singular of چِلّانا (cillānā — to scream, to screech, to shriek)",explicit_review_required,4.270,False,False,,True,True,,,True,False,True,run; Knowing; hooked; yet; obvious,False,,1,explicit_review_required
2564,گری,"(see gar), s.f. Acting, doing; practice; trade, office (used as last member of compounds, as zar-garī;…",explicit_review_required,4.470,False,False,,True,True,,,True,False,True,witchcraft; strangled; numb; nuts; Notjust,False,,1,explicit_review_required
2566,شاعروں,plural oblique of شَاعِر (śā'ir — poet),explicit_review_required,4.200,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2569,باندہ,"city in Banda district, Uttar Pradesh, India",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2570,خوبی,"(fr. ḵẖūb), s.f. Beauty; goodness, excellence; merit, virtue; well-being; pleasantness: — ba-ḵẖūbī, adv.…",explicit_review_required,4.250,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2571,جڑی,any root plant used medicinally,explicit_review_required,4.220,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2587,ریاستوں,"plural oblique of رِیاسَت (riyāsat — rule, control)",explicit_review_required,4.720,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2588,فقیر,"mendicant, ascetic",explicit_review_required,4.420,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2590,سنجیدگی,"(abst. s. fr. next), s.f. Gravity, weight; solemnity, seriousness; considerateness",explicit_review_required,3.990,False,False,,True,True,,,True,False,True,seriously; Seriously; anyone; really; didn,False,,1,explicit_review_required
2594,تنویر,"s.f. Illuminating, enlightening; illumination",explicit_review_required,4.120,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2599,لارا,state of Venezuela,explicit_review_required,3.410,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2600,متنازعہ,"(for A. متنازعةَ mutanāzaʻat, fem. of mutanāzaʻ), adj. = mutanāzaʻ, q.v",explicit_review_required,4.330,False,False,,True,True,,,True,False,True,controversial; Paddy; -The; Conlon; .,False,,1,explicit_review_required
2601,بخوبی,very well (in a good way),explicit_review_required,4.180,False,False,,True,True,,,True,False,True,entrusted; legacy; holy; knew; twelve,False,,1,explicit_review_required
2605,بہاشا,"s.f. Language, speech; the vernacular of any country; dialect; the Hindī language; a word; plaint at law; an…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2609,مبادلہ,"(for A. مبادلة mubādalat, inf. n. of iii of بدل 'to change or exchange'), s.m. Exchange, barter…",explicit_review_required,3.700,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2612,خواندگی,"(abst. s. fr. next), s.f. Reading, recital; repetition (as of old lessons, &c.)",explicit_review_required,3.790,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2613,کہیلنا,"v.n. To play, sport, gambol, frisk, frolic; to amuse or divert oneself; — to play at; to gamble; to play a…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2619,اکرام,"s.m. pl. (of کرم karam), Favours, kindnesses, obligations; honour, respect",explicit_review_required,4.140,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2622,تحقیقی,"adj. Sure, certain, confirmatory",explicit_review_required,4.480,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2626,ٹاس,coin flip to determine which team bats first,explicit_review_required,3.970,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2627,تبلیغ,Islamic process of dawah,explicit_review_required,4.690,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2628,سبہی,"adj. & adv. Apprehensive, fearful, timid; — with fear, timidly",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2630,پہنچتے,"form of پَہُن٘چنا (pahũcnā — to arrive, to reach) | also: plural masculine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",explicit_review_required,4.050,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2636,درانی,s.m. Name of a tribe of Paṭhāns or Afgāns inhabiting the country about Kandahār (they are said to have got…,explicit_review_required,4.420,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2637,عصر,"s.m. Time, a space or period of time, an age; — afternoon; — the afternoon prayer (between 4.30 and sunset =…",explicit_review_required,4.570,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2638,بچیوں,"plural oblique of بَچّی (baccī — feminine of بَچَّہ (bacca); girl, female child)",explicit_review_required,4.140,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2640,ذہین,intelligent,explicit_review_required,4.150,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2642,عظمی,"adj. f. (of aʻz̤am, q.v.), Greatest, supreme, the very greatest",explicit_review_required,4.760,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2643,گوہر,s.m. A broad pathway for cattle,explicit_review_required,4.280,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2644,لگان,2001 film directed by Ashutosh Gowariker,explicit_review_required,3.080,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2646,شبہ,"(prob. fr. shab, q.v.), s.m. Jet; black or dark coral; agate; a bead",explicit_review_required,4.260,False,False,,True,True,,,True,False,True,mock; flaws; bio; interactions; AMRIID,False,,1,explicit_review_required
2648,فائز,"(act. part. of فوز 'to attain,' &c.), part. adj. Attaining, acquiring, obtaining; overtaking; reaching",explicit_review_required,4.820,False,False,,True,True,,,True,False,True,rising; sometimes; top; hard; man,False,,1,explicit_review_required
2651,تناظر,state; balance of object,explicit_review_required,4.270,False,False,,True,True,,,True,False,True,incredible; context; putting; having; trouble,False,,1,explicit_review_required
2655,تنظیمیں,plural direct of تَنْظِیم (tanzīm — organization),explicit_review_required,4.310,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2657,حاضرین,"(obl. Ar. pl. of ḥāẓir), s.m. pl. The persons present, the company, assembly, audience: — ḥāẓirīn-ě-jalsa,…",explicit_review_required,3.910,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2662,دہرن,"s.m. Holding, seizing; having, possessing, keeping; bearing, supporting; placing; fastening, &c. (see…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2665,بلندی,"height, elevation",explicit_review_required,4.480,False,False,,True,True,,,True,False,True,"badge; blue; 30,000; react; grab",False,,1,explicit_review_required
2670,زرداری,"Zardari (Asif Ali Zardari, Pakistani president)",explicit_review_required,5.120,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2671,فرمائی,"feminine singular of فَرْمانا (farmānā — to bequest, request; to utter, say graciously) | also: plural feminine of فَرْمانا (farmānā — to bequest, request; to utter, say graciously)",explicit_review_required,4.680,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2673,نفسیات,study of mental functions and behaviours,explicit_review_required,4.350,False,False,,True,True,,,True,False,True,psychologist; not; m; a; I,False,,1,explicit_review_required
2675,اشد,"adj. compar. & superl. (of شديد shadīd), More vehement; most vehement; very violent or severe; severe,…",explicit_review_required,3.990,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2676,جیب,"s.f. The tongue ( = jībh, q.v.): — jīb-ćhilnī, s.f. A tongue-scraper",explicit_review_required,4.430,True,False,,True,True,,,True,False,True,pocket; Hey; Get; afford; broad,False,,1,explicit_review_required
2678,سرپرستی,"patronage, protection, mentorship, guardianship",explicit_review_required,4.360,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2682,سبزیاں,direct plural of سَبْزی (sabzī) | also: plural direct of سَبْزِی (sabzī — vegetable),explicit_review_required,3.950,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2685,معاون,"(act. part. of عاون; see mǒʻāwanat), part. adj. & s.m. Aiding, assisting; auxiliary; — aider, helper,…",explicit_review_required,4.570,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2686,ہلکے,"plural masculine of ہَلْکا (halkā — light, weightless) | also: masculine singular of ہَلْکا (halkā — light, weightless)",explicit_review_required,4.040,False,False,,True,True,,,True,False,True,caught; fire; small; rest; arms,False,,1,explicit_review_required
2687,چوتہی,"s.f. The fourth day; a Mohammadan ceremony observed on the fourth day after sāćak, or the day following a…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2689,منصفانہ,"adj. Equitably, justly, fairly, candidly",explicit_review_required,4.250,False,False,,True,True,,,True,False,True,fair; unfair; seems; Absolutely; trial,False,,1,explicit_review_required
2690,ہجرت,"(for A. هجرة, v.n. fr. هجر; see hajr), s.f. Separation (of lovers or friends); departure (from one's country…",explicit_review_required,4.670,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2695,شوٹنگ,act or process of firing firearms or other projectile weapons,explicit_review_required,4.000,False,False,,True,True,,,True,False,True,shooting; skeet; Did; dad; went,False,,1,explicit_review_required
2698,مجاہد,"(act. part. of جاهد 'to exert oneself vigorously' (against); 'to fight against,' (esp. against unbelievers),…",explicit_review_required,4.370,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2699,سکوں,plural oblique of سِکَّہ (sikka — coin; medal),explicit_review_required,4.300,False,False,,True,True,,,True,False,True,dealings; able; soft; curves; teach,False,,1,explicit_review_required
2700,سرے,county of England,explicit_review_required,4.440,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2708,مترادف,"(act. part. of ترادف 'to follow one another,' vi of ردف 'to follow, or come after'), part. adj. Successive;…",explicit_review_required,4.160,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2709,بلو,"plural vocative of بُلّا (bullā — bubble) | also: plural vocative of بِلّا (billā — tomcat (male cat)) | also: plural vocative of بَلّا (ballā — bat, club)",explicit_review_required,3.890,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2712,قبائل,"s.m. pl. (of qabīla, q.v.), Tribes; — family, wife and children; household",explicit_review_required,4.380,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2713,انگریزوں,plural oblique of اَن٘گْریز (aṅgrez — Englishman; a Brit) | also: plural oblique of اَن٘گْریز (aṅgrez — Englishman; a Brit),explicit_review_required,4.460,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2715,نہر,canal,explicit_review_required,4.250,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2720,نیلم,"s.m. A sapphire (see nīl-maṇi, or nīl-man, s.v. nīl)",explicit_review_required,3.960,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2722,شین,"s.m. Lying down, sleeping, reposing; sleep; a bed, couch; copulation: — śayan-sthān, s.m. A sleeping-place,…",explicit_review_required,3.840,False,False,,True,True,,,True,False,True,Shane; somewhere; To; very; listen,False,,1,explicit_review_required
2725,معاونت,"(for A. معاونة, inf. n. of عاون 'to aid, help,' &c., iii of عان (for عون); but prob. formed fr. ʻaun, 'aid,…",explicit_review_required,4.180,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2726,مکہی,"s.f. A fly; — the sight (of a gun): — makkhī (or makkhiyāṅ) uṛānā or jhalnā (-par-se), To drive away flies…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2730,کرانا,"(caus. of karnā, q.v.), v.t. To cause to be done, cause to be made; to actuate, effect, make; to perform…",explicit_review_required,4.350,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2732,بستیوں,"oblique plural of بَسْتِی (bastī, “settlement”) | also: plural oblique of بَسْتی (bastī — settlement; hamlet)",explicit_review_required,4.080,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2734,دخل,"(inf. n. of دخل 'to come in'), s.m. Entrance, ingress, admission, access; entering (upon), taking possession…",explicit_review_required,4.530,False,False,,True,True,,,True,False,True,MAINTENANCE; HEAD; Allowed; shredding; OH,False,,1,explicit_review_required
2735,ذہانت,"(for ذهانة, abst. n. fr. ذهن 'to be intelligent'; prob. a post-classical word), s.f. Intelligence, sagacity,…",explicit_review_required,4.190,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2736,نقش,"imprint, engraving, design",explicit_review_required,4.410,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2738,بیورو,bureau,explicit_review_required,4.340,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2739,چلائی,"feminine singular of چِلّانا (cillānā — to scream, to screech, to shriek) | also: plural feminine of چِلّانا (cillānā — to scream, to screech, to shriek)",explicit_review_required,4.470,False,False,,True,True,,,True,False,True,shot; didn; Were; unarmed; them,False,,1,explicit_review_required
2740,ریٹ,"rate; speed, movement",explicit_review_required,4.200,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2741,اجناس,"(pl. of جنس jins), s.f. Kinds, sorts, species; various sorts; goods, chattels, effects; articles, commodities",explicit_review_required,3.800,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2742,پروین,s.m. The Pleiades,explicit_review_required,4.200,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2743,فریضہ,"(for A. فريضة farīẓat, v.n. fr. فرض; see farẓ), s.m. An obligatory statute or ordinance of God, a divine…",explicit_review_required,4.100,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2744,تدابیر,"s.f. pl. (of tadbīr, q.v.), Deliberations; counsels; regulations, &c",explicit_review_required,3.790,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2745,توقیر,"s.f. Honouring, revering, respecting, treating with ceremony; honour, reverence, veneration, respect: —…",explicit_review_required,3.960,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2746,جلیل,"(fr. جلّ 'to be great'), adj. Great (in respect of estimation, rank, or dignity), glorious, illustrious: —…",explicit_review_required,4.190,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2751,طلبا,"(prop. pl. of t̤alīb; but com. used in India for t̤alaba, pl. of t̤ālib), s.m. pl. 'Seekers after knowledge,'…",explicit_review_required,3.920,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2752,کہے,plural perfective of کَہْنا (kahnā — to say) | also: masculine of کَہْنا (kahnā — to say),explicit_review_required,4.800,False,False,,True,True,,,True,False,True,differently; at; looks; goodbye; Nobody,False,,1,explicit_review_required
2753,مشمولہ,"(for A. مشمولة mashmūlat, fem. of mashmūl), adj. = mashmūl, q.v",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2754,المیہ,form of drama based on human suffering that invokes an accompanying catharsis or pleasure in audiences,explicit_review_required,4.310,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2755,پہینک,s.m. Cuttle-fish bone,explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2756,فرحت,"(for A. فرحة, n. of un. fr. فرح; see faraḥ), s.f. Joy, gladness, pleasure, delight, cheerfulness, happiness…",explicit_review_required,4.160,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2758,بیروزگاری,alternative spelling of بے روزگاری (“unemployment; joblessness”),explicit_review_required,3.440,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2763,بزم,"gathering, social assembly",explicit_review_required,4.110,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2765,اطلاق,"s.m. Loosing, setting at liberty; divorcing, repudiating; disengagedness, freedom; application, reference…",explicit_review_required,4.360,False,False,,True,True,,,True,False,True,applied; risk; willing; long; able,False,,1,explicit_review_required
2767,جانیں,"plural direct of جَان (jān — life (ie. a soul, person))",explicit_review_required,4.400,True,False,,True,True,,,True,False,True,learn; threatening; prevent; enjoying; themselves,False,,1,explicit_review_required
2769,چیمہ,human settlement,explicit_review_required,4.250,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2773,ترکیب,"s.f. Putting together, combining, mixing; setting (a stone); composition; compound; mixture; construction,…",explicit_review_required,4.150,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2776,ہلاکتوں,oblique plural of ہَلَاکَت (halākat) | also: plural oblique of ہَلَاکَت (halākat — death),explicit_review_required,4.460,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2777,سمجہنا,"v.t. & v.n. To perceive, know, understand, comprehend, apprehend; to learn; — to think, consider, conceive,…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2779,رسالت,"(for A. رسالة, v.n. fr. رسل 'to bring a message'), s.f. Message, mission, divine mission (cf. risāla);…",explicit_review_required,4.510,False,False,,True,True,,,True,False,True,blasphemy; Time; bit; for; of,False,,1,explicit_review_required
2780,کیسی,direct/oblique/vocative feminine singular/plural of कैसा (kaisā),explicit_review_required,4.520,False,False,,True,True,,,True,False,True,How; didn; Street; society; KGB,False,,1,explicit_review_required
2781,لائحہ,"(for A. لائحة lāʼiḥat, fem. of lāʼiḥ), adj. f. = lāʼiḥ, q.v.; — s.m. A shining or flashing thing or object;…",explicit_review_required,4.070,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2782,فرمائے,"plural masculine of فَرْمانا (farmānā — to bequest, request; to utter, say graciously)",explicit_review_required,4.770,False,False,,True,True,,,True,False,True,May; sir; help; Wayne; Mr,False,,1,explicit_review_required
2783,اصلی,"adj. original; fundamental; basic | Platts: Radical, fundamental, primitive, primary, original; essential, elementary; intrinsic, inherent, innate,…",explicit_review_required,4.540,True,False,,True,True,,,True,False,True,real; quick; Un-fucking; 98; For,False,,1,explicit_review_required
2786,امتحانات,"plural formal of اِمْتِحان (imtihān — exam, test)",explicit_review_required,4.090,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2789,چشتی,"(rt. ćash), s.m. Decay, infirmity, feebleness",explicit_review_required,4.100,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2791,مجوزہ,"(for A. مجوزة mujawwazat, fem. of mujawwaz), adj. = mujawwaz, q.v",explicit_review_required,4.140,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2792,ہالی,"s.f. Wife's younger sister, sister-in-law",explicit_review_required,4.220,False,False,,True,True,,,True,False,True,testicles; himself; belong; calling; Hollywood,False,,1,explicit_review_required
2793,عہدوں,"oblique plural of عُہْدَہ ('uhda) | also: plural oblique of عُہدَہ (uhda — post, rank, duty, office)",explicit_review_required,4.390,True,False,,True,True,,,True,False,True,converted; christianity; continued; teaching; pagans,False,,1,explicit_review_required
2795,نبوی,"(rel. n. fr. nabī, q.v.), adj. Of or relating to a prophet; prophetical",explicit_review_required,4.570,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2796,ڈائری,"diary, journal (book containing personal writing)",explicit_review_required,3.900,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2798,مادی,"(rel. n. fr. mādda, q.v.), adj. Material; — natural, constitutional; — s.m. The material world (opp. to…",explicit_review_required,4.260,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2799,مساوی,"(for A. مساو musāwiṉ, act. part. of ساوي; see musāwāt), adj. Equal; parallel; equivalent; — neutral;…",explicit_review_required,4.180,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2803,بسوں,"plural oblique of بَس (bas — power, control, ability) | also: plural oblique of بِس (bis — poison) | also: subjunctive of بَسْنا (basnā — to settle down, to settle in, to prosper)",explicit_review_required,3.940,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2805,تقرری,s.f. Settlement; appointment ( = taqarrur),explicit_review_required,4.140,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2809,انوار,"s.m. pl. (of nūr), Lights, rays of light; splendour",explicit_review_required,4.360,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2811,پیمائش,process of assigning quantities to objects or events,explicit_review_required,3.900,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2814,پارلیمان,legislative body of government,explicit_review_required,4.530,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2815,لمحے,1991 film by Yash Chopra,explicit_review_required,4.500,False,False,,True,True,,,True,False,True,moment; Any; minute; One; peel,False,,1,explicit_review_required
2817,پہن,"s.m. Width, breadth, extension, ampleness; — adj. Wide, &c. = pahnā, q.v",explicit_review_required,4.460,False,False,,True,True,,,True,False,True,wearing; Put; tights; Might; l,False,,1,explicit_review_required
2819,پہنچتا,"masculine singular of پَہُن٘چنا (pahũcnā — to arrive, to reach) | also: masculine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",explicit_review_required,4.200,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2821,مارک,"adj. & s.m. (f. -ikā), Killing, slaying, putting to death; — killer, slayer, destroyer, executioner;…",explicit_review_required,4.250,False,False,,True,True,,,True,False,True,Mark; White; Who; brought; anybody,False,,1,explicit_review_required
2823,وارن,"s.m. restraining, keeping back: warding off; guarding, protecting, defending; defence, resistance,…",explicit_review_required,3.570,False,False,,True,True,,,True,False,True,Warren; retirement; Frank; Amelia; How,False,,1,explicit_review_required
2825,بائی,"s.f. Lady, mistress, madam; woman, wife (local; cf. bāʼīkā); — dancing-girl, harlot; mother bawd, la bonne: —…",explicit_review_required,4.400,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2827,خلوص,sincerity,explicit_review_required,4.350,False,False,,True,True,,,True,False,True,reminded; potentials; purity; Seeing; within,False,,1,explicit_review_required
2828,سبزیوں,oblique plural of سَبْزی (sabzī) | also: plural oblique of سَبْزِی (sabzī — vegetable),explicit_review_required,3.720,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2829,لین,"part. (old H.) Taken, seized, &c. ( = liyā): — līn-ćhīn, part. Seized, captured; enslaved",explicit_review_required,4.350,False,False,,True,True,,,True,False,True,Lane; Lois; lane; deal; lanes,False,,1,explicit_review_required
2830,بالائی,"adj., adv. & s.m. Additional, extra, unusual, extraordinary; extraneous; general; — in addition to, over and…",explicit_review_required,4.230,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2838,زمینی,"adj. Of or relating to the earth, earthly, earthy, terrestrial",explicit_review_required,4.460,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2842,دشوار,"(prob. contrac. fr. dush-ḵẖẉār), adj. Difficult, hard, arduous, troublesome, trying (to, -par)",explicit_review_required,4.070,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2843,دیکہو,"(2nd pers. pl. imperat. of dekhnā), intj. See! behold! observe! lo! look here! look out! be on your guard!…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2844,ذیابیطس,group of metabolic disorders characterized by high blood sugar levels over a prolonged period,explicit_review_required,3.760,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2845,زمینوں,oblique plural of زَمِین (zamīn),explicit_review_required,4.140,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2849,پیچیدہ,"(perf. part. of pećīdan, fr. peć, q.v.), part. adj. Twisted, coiled, &c.: See peć-dār, s.v. peć",explicit_review_required,4.420,False,False,,True,True,,,True,False,True,complicated; complicating; epicycles; yours; complex,False,,1,explicit_review_required
2850,تسکین,"s.f. Calming, stilling, tranquillizing, appeasing, soothing, allaying, assuaging…",explicit_review_required,4.150,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
