"Front","Back"
"s'effriter","Translations:
EN: to crumble / to erode / to fray / to wear away
AR: تَفَتَّتَ / تَآكَلَ / تَلاشَى تَدْرِيجِيًّا
UR: ریزہ ریزہ ہونا / جھڑنا / کمزور ہونا / مٹنا

Definition:
(EN) Verb meaning for a stone or a wall to break into tiny pieces over time because of wind or rain, or figuratively for a group or a power to slowly lose its unity and strength.

Example: Son autorité s'effrite.

Translation: His authority is crumbling (wearing away).

Root Word: French 'frire' (to fry/crumble - related to 'frit').

Synonyms: se désagréger, s'éroder, diminuer"
"se désagréger","Translations:
EN: to disintegrate / to break up / to crumble / to dissolve
AR: تَفَكَّكَ / تَحَلَّلَ / تَلَاشَى / اِنْحَلَّ
UR: بکھر جانا / تحلیل ہونا / الگ الگ ہونا / ذرات بننا

Definition:
(EN) Verb meaning for a solid object to lose its internal links and break into small parts, or figuratively for a social group or an empire to fall apart.

Example: Le groupe se désagrège.

Translation: The group is disintegrating (breaking up).

Root Word: Latin 'dis-' + 'aggregare'.

Synonyms: s'effriter, se décomposer, se dissoudre"
"se décomposer","Translations:
EN: to decompose / to rot / to break down / to lose one's composure
AR: تَحَلَّلَ / تَعَفَّنَ / اِضْطَرَبَتْ مَلامِحُهُ / تَفَكَّكَ
UR: تحلیل ہونا / گلنا سڑنا / بگڑنا / اجزاء میں بٹنا

Definition:
(EN) Verb meaning for a dead body or organic matter to rot and break into simple chemical elements, or for a person's face to show extreme shock or fear.

Example: Le cadavre se décompose.

Translation: The corpse is decomposing (rotting).

Root Word: French 'dé-' + 'composer'.

Synonyms: pourrir, se désagréger, s'altérer"
"pourrir","Translations:
EN: to rot / to decay / to spoil / to fester / to corrupt
AR: تَعَفَّنَ / فَسَدَ / اِنْتَنَ / أَفْسَدَ
UR: سڑنا / گلنا / خراب ہونا / بگاڑنا

Definition:
(EN) Verb meaning for food or wood to be destroyed by bacteria or fungi and smell bad, or figuratively for a situation to get much worse or for a person to be morally corrupted.

Example: Laisser pourrir la situation.

Translation: To let the situation fester (rot).

Root Word: Latin 'putrere'.

Synonyms: moisir, se décomposer, corrompre"
"moisir","Translations:
EN: to go moldy / to rot / to languish / to stay too long
AR: تَعَفَّنَ / صَارَ عَفِنًا / لَبِثَ طَوِيلاً
UR: الی لگنا / سڑنا / پڑے رہنا / پرانا ہونا

Definition:
(EN) Verb meaning for bread or cheese to be covered with green or white mold because of dampness, or figuratively for a person to stay in one place or job without moving or improving.

Example: Le pain moisit.

Translation: The bread is going moldy.

Root Word: Latin 'mucidus' (moldy).

Synonyms: pourrir, s'altérer, traîner"
"s'altérer","Translations:
EN: to change / to deteriorate / to spoil / to become distorted (voice)
AR: تَغَيَّرَ / فَسَدَ / سَاءَ / تَهَدَّجَ (الصَّوْت)
UR: بدلنا / خراب ہونا / بگڑنا / آواز کا بھرنا

Definition:
(EN) Verb meaning for the quality, the color, or the health of an object or a person to become worse, or for a voice to change because of emotion.

Example: Sa santé s'altère.

Translation: His health is deteriorating (changing for the worse).

Root Word: Latin 'alterare' (to make other).

Synonyms: se dégrader, changer, gâter"
"se dégrader","Translations:
EN: to degrade / to deteriorate / to damage / to strip of rank
AR: تَصَدَّعَ / سَاءَ / جَرَّدَ مِنْ رُتْبَتِه / اِنْحَطَّ
UR: گرنا / تنزلی ہونا / خراب ہونا / عہدہ چھیننا

Definition:
(EN) Verb meaning for the physical state of a building or a road to become bad over time, or for a person to lose their dignity or their official position.

Example: Le climat se dégrade.

Translation: The climate is deteriorating (degrading).

Root Word: Latin 'de-' + 'gradus' (step down).

Synonyms: s'altérer, s'empirer, déchoir"
"s'aggraver","Translations:
EN: to get worse / to aggravate / to heighten / to intensify
AR: تَفَاقَمَ / زَادَ سُوءًا / اِشْتَدَّ / تَعَقَّدَ
UR: بگڑنا / بدتر ہونا / شدت اختیار کرنا / الجھنا

Definition:
(EN) Verb meaning for a disease, a problem, or a crisis to become more serious, dangerous, or difficult to solve.

Example: La situation s'aggrave.

Translation: The situation is getting worse (aggravating).

Root Word: Latin 'ad-' + 'gravis' (heavy/serious).

Synonyms: s'empirer, s'alourdir, augmenter"
"péricliter","Translations:
EN: to decline / to go downhill / to go to the dogs / to be in jeopardy
AR: تَدَهْوَرَ / اِشْرَفَ عَلَى الاِنْهِيَار / عَرَّضَ لِلْخَطَر
UR: زوال پذیر ہونا / بگڑنا / تباہی کے قریب ہونا

Definition:
(EN) High formal verb meaning for a business, an empire, or a person's health to slowly lose its strength and wealth and approach total failure.

Example: Son commerce périclite.

Translation: His business is declining (going downhill).

Root Word: Latin 'periclitari' (to be in danger). 

Synonyms: décliner, dépérir, sombrer"
"sombrer","Translations:
EN: to sink / to founder / to lapse into / to fall into (depression)
AR: غَرِقَ / اِنْهَارَ / اِنْغَمَسَ فِـ / تَدَهْوَرَ
UR: ڈوبنا / غرق ہونا / دھنسنا / گرنا (ذہنی دباؤ میں)

Definition:
(EN) Verb meaning for a ship to go underwater, or figuratively for a person to fall into a deep state of sadness, madness, or sleep.

Example: Sombrer dans le désespoir.

Translation: To lapse (sink) into despair.

Root Word: French 'sous' + 'ombre' (under shadow).

Synonyms: couler, s'effondrer, chuter"
"s'engloutir","Translations:
EN: to be swallowed up / to submerge / to sink / to devour / to disappear
AR: اِبْتَلَعَ / غَرِقَ / اِخْتَفَى / اِلْتَهَمَ
UR: نگل جانا / غرق ہونا / غائب ہونا / ہضم کرنا

Definition:
(EN) Verb meaning to disappear completely into a liquid or a hole, or figuratively to spend a huge sum of money on a project or to eat a large amount of food very quickly.

Example: Le navire s'engloutit.

Translation: The ship is being swallowed up (sinking).

Root Word: French 'en-' + 'glouton' (glutton).

Synonyms: sombrer, couler, dévorer"
"s'enfoncer","Translations:
EN: to sink / to plunge / to go deeper / to drive in (a nail)
AR: غَاصَ / اِنْغَرَزَ / تَعَمَّقَ / دَقَّ (مِسْمَارًا)
UR: دھنسنا / ڈوبنا / گہرائی میں جانا / گاڑنا

Definition:
(EN) Verb meaning to move further down into a soft material (like mud or a chair), or figuratively to get more involved in a difficult situation or a lie.

Example: S'enfoncer dans la boue.

Translation: To sink into the mud.

Root Word: French 'en-' + 'fond' (bottom).

Synonyms: s'immerger, pénétrer, s'écraser"
"s'incruster","Translations:
EN: to encrust / to embed / to overstay one's welcome / to stick around
AR: تَرَصَّعَ / تَقَشَّرَ / لَزِقَ / طَفَلَ عَلَى
UR: جڑنا / جم جانا / بن بلائے مہمان کی طرح رہنا / چپک جانا

Definition:
(EN) Verb meaning for a substance to form a hard layer on a surface (like lime in a pipe), or figuratively for a person to stay in a house or a job where they are no longer wanted.

Example: La saleté s'incruste.

Translation: Dirt is getting embedded (encrusted).

Root Word: Latin 'incrustare'.

Synonyms: se fixer, s'installer, s'insérer"
"s'infiltrer","Translations:
EN: to infiltrate / to seep / to soak in / to sneak in
AR: تَسَلَّلَ / تَرَبَّسَ / نَفَذَ تَدْرِيجِيًّا
UR: سرایت کرنا / رسنا / گھس آنا / دراندازی کرنا

Definition:
(EN) Verb meaning for a liquid to move slowly through a porous material, or figuratively for an agent or an idea to secretly enter a group or a country.

Example: L'eau s'infiltre par le toit.

Translation: Water is seeping (infiltrating) through the roof.

Root Word: Latin 'in-' + 'filtrum' (felt/filter).

Synonyms: pénétrer, se glisser, s'insinuer"
"s'immiscer","Translations:
EN: to interfere / to meddle / to intrude / to intervene (unwanted)
AR: تَدَخَّلَ / تَعَرَّضَ لِمَا لَا يَعْنِيه / اِقْتَحَمَ
UR: مداخلت کرنا / ٹانگ اڑانا / دخل در معقولات کرنا

Definition:
(EN) Verb meaning to get involved in someone else's private business or a political situation without having the right or being invited.

Example: S'immiscer dans la vie privée.

Translation: To meddle (interfere) in private life.

Root Word: Latin 'im-' + 'miscere' (to mix in).

Synonyms: s'ingérer, se mêler, intervenir"
"s'ingérer","Translations:
EN: to interfere / to meddle / to ingest / to swallow
AR: تَدَخَّلَ (فِي شُؤُون) / اِبْتَلَعَ / جَرَعَ
UR: مداخلت کرنا / نگلنا / پیٹ میں ڈالنا

Definition:
(EN) Verb meaning to swallow food or medicine, or figuratively for a country or an organization to meddle in the internal affairs of another.

Example: S'ingérer dans les affaires d'un État.

Translation: To interfere (meddle) in the affairs of a State.

Root Word: Latin 'in-' + 'gerere' (to carry in).

Synonyms: s'immiscer, se mêler, avaler"
"s'insinuer","Translations:
EN: to insinuate oneself / to creep in / to worm one's way in / to suggest subtly
AR: تَسَلَّلَ بِمَكْر / تَلَطَّفَ لِلْدُّخُول / أَوْحَى بِـ
UR: دھیرے دھیرے گھسنا / اپنی جگہ بنانا (چالاکی سے) / اشارہ کرنا

Definition:
(EN) Verb meaning to enter a place or a group slowly and cleverly, or to suggest an idea indirectly and often with a bad intention.

Example: S'insinuer dans les bonnes grâces.

Translation: To worm one's way (insinuate oneself) into someone's good graces.

Root Word: Latin 'in-' + 'sinus' (into the curve/fold).

Synonyms: s'infiltrer, se glisser, suggérer"
"se glisser","Translations:
EN: to slip / to slide / to creep / to steal in
AR: اِنْسَلَّ / تَزَحْلَقَ / اِنْدَسَّ / مَرَّ خِفْيَة
UR: پھسلنا / دبے پاؤں آنا / گھس جانا / کھسکنا

Definition:
(EN) Verb meaning to move smoothly and quietly into a place (like a hand into a glove or a person into a room) without making a noise.

Example: Se glisser dans le lit.

Translation: To slip (creep) into bed.

Root Word: Germanic origin ('glidan' - to glide).

Synonyms: s'insinuer, se faufiler, couler"
"se faufiler","Translations:
EN: to weave / to slip through / to sneak / to thread one's way
AR: تَسَلَّلَ بَيْنَ الزِّحَام / مَرَّ بِشَطَارَة / اِنْسَلَّ
UR: راستہ بنانا / بچ کر نکلنا / کترا کر جانا

Definition:
(EN) Verb meaning to move through a narrow space or a crowd by changing directions quickly to avoid being stopped or seen.

Example: Se faufiler dans la foule.

Translation: To weave (slip) through the crowd.

Root Word: French 'faux' (false) + 'fil' (thread - originally a temporary sewing stitch).

Synonyms: se glisser, s'esquiver, s'infiltrer"
"se nicher","Translations:
EN: to nestle / to nest / to hide away / to be perched
AR: عَشَّشَ / اِسْتَقَرَّ فِي مَكَان ضَيِّق / تَحَصَّنَ
UR: گھونسلہ بنانا / دبک کر بیٹھنا / کسی کونے میں ہونا

Definition:
(EN) Verb meaning for a bird to build a nest, or figuratively for a person or an object to find a small, comfortable, and hidden place to stay.

Example: Le village se niche dans la vallée.

Translation: The village nestles in the valley.

Root Word: French 'nid' (nest).

Synonyms: se blottir, s'installer, se cacher"
"se blottir","Translations:
EN: to huddle / to curl up / to snuggle / to squat
AR: اِنْزَوَى / اِنْكَمَشَ / تَقَوْقَعَ / اِلْتَصَقَ بِدِفْء
UR: دبک کر بیٹھنا / سکڑنا / لپٹ کر بیٹھنا

Definition:
(EN) Verb meaning to pull your arms and legs close to your body to stay warm or because you are afraid, often used for snuggling with someone.

Example: Se blottir contre sa mère.

Translation: To snuggle (huddle) against one's mother.

Root Word: Germanic origin ('blot' - soft/weak).

Synonyms: se nicher, se recroqueviller, se cacher"
"se tapir","Translations:
EN: to crouch / to cower / to hide / to lie low
AR: قَبَعَ / اِخْتَبَأَ مُنْحَنِيًا / تَرَبَّصَ
UR: دبکنا / چھپ کر بیٹھنا / گھات لگانا

Definition:
(EN) Verb meaning to keep the body very close to the ground to avoid being seen by an enemy or a prey.

Example: Se tapir dans l'ombre.

Translation: To crouch (lie low) in the shadows.

Root Word: French 'tapir' (to cover - related to 'tapis').

Synonyms: se cacher, se blottir, s'embusquer"
"se terrer","Translations:
EN: to go to ground / to burrow / to hide away / to hole up
AR: اِخْتَبَأَ فِي جُحْر / تَحَصَّنَ / اِنْعَزَلَ
UR: بل میں گھسنا / چھپ کر رہنا / روپوش ہونا

Definition:
(EN) Verb meaning for an animal to enter its hole, or figuratively for a criminal or a person to hide in a secret place for a long time to avoid the police or the world.

Example: Le fugitif se terre dans une cave.

Translation: The fugitive is hiding away (holed up) in a cellar.

Root Word: French 'terre' (earth/ground).

Synonyms: se cacher, s'enfermer, se tapir"
"se camoufler","Translations:
EN: to camouflage / to disguise oneself / to mask / to conceal
AR: تَمَوَّهَ / تَخَفَّى / اِسْتَتَرَ / زَيَّفَ مَظْهَرَه
UR: بھیس بدلنا / چھپانا / دھوکہ دینا (ظاہری صورت سے)

Definition:
(EN) Verb meaning to change your appearance or the appearance of an object (like a tank) so that it looks like the surroundings and cannot be seen.

Example: Se camoufler dans les bois.

Translation: To camouflage (disguise oneself) in the woods.

Root Word: French 'camouflet' (a puff of smoke in the face).

Synonyms: se déguiser, se masquer, se cacher"
"se masquer","Translations:
EN: to mask / to hide / to disguise oneself / to veil
AR: تَنَكَّرَ / غَطَّى وَجْهَهُ / أَخْفَى (مَشَاعِرَه)
UR: نقاب لگانا / چھپانا / حقیقت بدلنا

Definition:
(EN) Verb meaning to put a mask on the face, or figuratively to hide your true feelings or the true nature of a situation with a false appearance.

Example: Masquer sa tristesse.

Translation: To mask (hide) one's sadness.

Root Word: Arabic 'maskhara' via Italian/French.

Synonyms: se déguiser, se camoufler, cacher"
"se travestir","Translations:
EN: to disguise oneself / to dress up / to misrepresent / to distort
AR: تَنَكَّرَ / تَزَيَّ بِمَظْهَر غَيْر مَظْهَرِه / حَرَّفَ
UR: بھیس بدلنا / حلیہ بدلنا / غلط بیانی کرنا

Definition:
(EN) Verb meaning to put on clothes of the opposite sex or a costume to hide your identity, or figuratively to change the true meaning of a fact or a speech to deceive others.

Example: Se travestir pour le carnaval.

Translation: To dress up (disguise oneself) for the carnival.

Root Word: Latin 'trans-' + 'vestire' (to dress across).

Synonyms: se déguiser, masquer, dénaturer"
"se métamorphoser","Translations:
EN: to metamorphose / to transform / to change completely / to mutate
AR: تَحَوَّلَ / تَمَسَّخَ / تَغَيَّرَ جَذْرِيًّا
UR: کایا پلٹ ہونا / مکمل طور پر بدل جانا / ماہیت بدلنا

Definition:
(EN) Verb meaning to undergo a total and sudden change in appearance or nature, like a caterpillar becoming a butterfly or a city being rebuilt into a futuristic one.

Example: La chenille se métamorphose.

Translation: The caterpillar is metamorphosing.

Root Word: Greek 'meta-' + 'morphe' (change form).

Synonyms: se transformer, changer, muer"
"se corrompre","Translations:
EN: to become corrupt / to decay / to rot / to be bribed
AR: فَسَدَ / تَعَفَّنَ / اِرْتَشَى / اِنْحَلَّ
UR: بگڑنا / بدعنوان ہونا / سڑنا / اخلاقی زوال ہونا

Definition:
(EN) Verb meaning for organic matter to rot, or figuratively for a person's character or a whole government to become dishonest because of money or power.

Example: Son cœur s'est corrompu.

Translation: His heart has become corrupt.

Root Word: Latin 'cor-' + 'rumpere' (to break together).

Synonyms: pourrir, s'altérer, s'avilir"
"s'embellir","Translations:
EN: to grow more beautiful / to embellish / to improve (appearance)
AR: تَجَمَّلَ / اِزْدَانَ / حَسُنَ مَظْهَرُه
UR: خوبصورت ہونا / نکھرنا / سجنا

Definition:
(EN) Verb meaning to become more beautiful over time (like a teenager growing up) or for a neighborhood to look better after renovations.

Example: La ville s'embellit.

Translation: The city is growing more beautiful.

Root Word: French 'en-' + 'beau' (beautiful).

Synonyms: se parer, s'orner, s'améliorer"
"s'enlaidir","Translations:
EN: to grow uglier / to become unsightly / to disfigure itself
AR: قَبُحَ / صَارَ قَبِيحًا / شَانَ مَظْهَرُه
UR: بدصورت ہونا / بدنمائی ہونا / حلیہ بگڑنا

Definition:
(EN) Verb meaning to lose one's beauty or to take on an ugly appearance because of illness, aging, or bad taste in fashion.

Example: Le quartier s'enlaidit.

Translation: The neighborhood is growing uglier.

Root Word: French 'en-' + 'laid' (ugly).

Synonyms: se déformer, s'altérer, se flétrir"
"s'affiner","Translations:
EN: to become refined / to thin / to sharpen / to mature (cheese)
AR: تَصَفَّى / نَحُفَ / شُحِذَ / صَارَ رَقِيقًا
UR: نفیس ہونا / باریک ہونا / تیز ہونا / پختہ ہونا

Definition:
(EN) Verb meaning to become thinner or more delicate (like a face or a line), or for a food product (like cheese or wine) to develop its full flavor through aging.

Example: Son goût s'affine.

Translation: His taste is becoming refined.

Root Word: French 'à-' + 'fin' (fine/refined).

Synonyms: se purifier, s'amincir, mûrir"
"s'épanouir","Translations:
EN: to blossom / to flourish / to open up / to radiate happiness
AR: تَفَتَّحَ / اِزْدَهَرَ / اِنْشَرَحَ / نَمَا بِقُوَّة
UR: کھلنا / پھولنا پھلنا / خوش ہونا / نکھرنا

Definition:
(EN) Verb meaning for a flower to open its petals, or figuratively for a person to reach their full potential and be completely happy and balanced in life.

Example: L'enfant s'épanouit.

Translation: The child is flourishing (blossoming).

Root Word: Old French 'espanir' (to spread out).

Synonyms: fleurir, prospérer, se réjouir"
"se flétrir","Translations:
EN: to wither / to wilt / to fade / to tarnish (reputation)
AR: ذَبُلَ / ذَوَى / شَحَبَ / لَطَّخَ (سُمْعَتَه)
UR: مرجھانا / کمہلانا / مدھم ہونا / بدنام ہونا

Definition:
(EN) Verb meaning for a plant to lose its water and freshness, or for a person's skin to lose its beauty, or for a reputation to be damaged.

Example: La fleur se flétrit.

Translation: The flower is withering.

Root Word: Old French 'flestre' (shriveled).

Synonyms: se faner, se dessécher, s'enlaidir"
"se faner","Translations:
EN: to wilt / to fade / to wither / to lose freshness
AR: ذَبُلَ / بَهَتَ لَوْنُه / فَقَدَ نَضَارَتَه
UR: مرجھانا / رنگ اڑنا / باسی ہونا

Definition:
(EN) Verb meaning for a flower to start dying and turn brown, or for the colors of a fabric to become pale because of the sun.

Example: Les couleurs se fanent.

Translation: Colors are fading.

Root Word: French 'fane' (leaf/stalk).

Synonyms: se flétrir, se ternir, s'éteindre"
"se dessécher","Translations:
EN: to dry up / to wither / to become parched / to shrivel
AR: جَفَّ / يَبِسَ / نَشِفَ تَمَامًا / تَصَلَّبَ
UR: خشک ہونا / سوکھ جانا / پیاسا ہونا / سکڑنا

Definition:
(EN) Verb meaning to lose all moisture and become hard and brittle (like land during a drought or a piece of bread left on the table).

Example: La terre se dessèche.

Translation: The earth is drying up.

Root Word: French 'dé-' + 'sec' (dry).

Synonyms: se tarir, se flétrir, s'étioler"
"se rider","Translations:
EN: to wrinkle / to shrivel / to ripple (water) / to get lined
AR: تَجَعَّدَ / تَغَضَّنَ / تَمَوَّجَ سَطْحُ المَاء
UR: جھریاں پڑنا / سلوٹیں آنا / لہریں بننا (پانی پر)

Definition:
(EN) Verb meaning for the skin to get lines because of age or for the surface of a lake to have small waves because of the wind.

Example: Son front se ride.

Translation: His forehead is wrinkling.

Root Word: Old French 'ride' (fold).

Synonyms: se plisser, se faner, se crisper"
"se voûter","Translations:
EN: to become stooped / to hunch / to arch / to bend forward
AR: اِحْدَوْدَبَ / اِنْحَنَى ظَهْرُه / تَقَوَّسَ
UR: کبڑا ہونا / کمر جھک جانا / کمان کی طرح ہونا

Definition:
(EN) Verb meaning for the shoulders and back to become curved forward because of old age, hard work, or a bad sitting habit.

Example: Il se voûte avec l'âge.

Translation: He is becoming stooped (hunching) with age.

Root Word: French 'voûte' (vault/arch).

Synonyms: se courber, s'incliner, se plier"
"se décharner","Translations:
EN: to become emaciated / to become gaunt / to lose all flesh / to become skeletal
AR: هُزِلَ بِشِدَّة / صَارَ هَيْكَلاً عَظْمِيًّا / نَحُفَ جِدًّا
UR: ہڈیوں کا ڈھانچہ بننا / سوکھ کر کانٹا ہونا / بہت دبلا ہونا

Definition:
(EN) Verb meaning to lose almost all body fat and muscle until the bones are visible, usually because of extreme hunger or a long illness.

Example: Son visage se décharne.

Translation: His face is becoming emaciated (gaunt).

Root Word: French 'dé-' + 'chair' (flesh).

Synonyms: maigrir, s'étioler, dépérir"
"se cadavériser","Translations:
EN: to turn into a corpse / to look like a corpse / to become deathly pale / to fossilize
AR: صَارَ كَالجُثَّة / شَحَبَ شُحُوبَ المَوْت / تَحَجَّرَ
UR: لاش کی طرح ہونا / مردنی چھا جانا / پتھر بننا

Definition:
(EN) Very rare and strong verb meaning to take on the appearance or the coldness of a dead body, or figuratively for a thought or a society to stop living and moving.

Example: Son teint se cadavérise.

Translation: His complexion is turning deathly pale (looking like a corpse).

Root Word: Latin 'cadaver' (corpse).

Synonyms: blemir, se figer, mourir"
"se momifier","Translations:
EN: to mummify / to dry up / to shrivel / to become static
AR: تَحَنَّطَ / يَبِسَ تَمَامًا / صَارَ جَامِدًا
UR: ممی بننا / سوکھ کر سخت ہونا / جامد ہونا

Definition:
(EN) Verb meaning for a body to be preserved like a mummy, or figuratively for a person to become thin, dry, and stuck in old habits without any change.

Example: Il se momifie dans son bureau.

Translation: He is mummifying (shriveling) in his office.

Root Word: French 'momie' (mummy).

Synonyms: se dessécher, se figer, se pétrifier"
"se fossiliser","Translations:
EN: to fossilize / to become set in one's ways / to turn into a fossil / to become outdated
AR: تَحَجَّرَ / تَحَوَّلَ إِلَى حَفْرِيَّة / صَارَ عَتِيقًا
UR: پتھر بننا / پرانے خیالات میں جم جانا / قدیم ہونا

Definition:
(EN) Verb meaning for a living organism to turn into stone over millions of years, or figuratively for a person or an institution to stop changing and become stuck in very old and useless habits.

Example: La société se fossilise.

Translation: Society is becoming set in its ways (fossilizing).

Root Word: Latin 'fossa' (ditch/dug up).

Synonyms: se pétrifier, se figer, se scléroser"
"se pétrifier","Translations:
EN: to petrify / to turn to stone / to be paralyzed (with fear) / to calcify
AR: تَحَجَّرَ / تَجَمَّدَ (مِنَ الخَوْف) / تَصَلَّبَ
UR: پتھر بننا / خوف سے سہم جانا / جامد ہونا

Definition:
(EN) Verb meaning for wood or organic matter to turn into stone, or for a person to be so afraid or shocked that they cannot move or speak a single word.

Example: Se pétrifier de peur.

Translation: To be paralyzed (petrified) with fear.

Root Word: Greek 'petra' (stone).

Synonyms: se fossiliser, se figer, se raidir"
"se figer","Translations:
EN: to freeze / to congeal / to become fixed / to solidify
AR: تَجَمَّدَ / تَخَثَّرَ / صَارَ جَامِدًا
UR: جم جانا / منجمد ہونا / ساکت ہونا

Definition:
(EN) Verb meaning for a liquid (like fat or blood) to become solid as it cools, or for a person's face or a situation to stop moving and become permanent and unchanging.

Example: Le sang se fige.

Translation: The blood is congealing (freezing).

Root Word: Latin 'figere' (to fix/drive in).

Synonyms: se solidifier, se pétrifier, se glacer"
"se raidir","Translations:
EN: to stiffen / to tighten / to brace oneself / to become rigid
AR: تَصَلَّبَ / تَيَبَّسَ / شَدَّ جِسْمَه / صَارَ صَارِمًا
UR: اکڑنا / سخت ہونا / ہمت جمع کرنا

Definition:
(EN) Verb meaning for muscles or an object to become hard and difficult to bend, or for a person to become more strict and less flexible in their opinions.

Example: Se raidir contre l'effort.

Translation: To brace oneself (stiffen) against the effort.

Root Word: Latin 'rigidire'.

Synonyms: se durcir, se crisper, se tendre"
"se crisper","Translations:
EN: to tense up / to twitch / to shrivel / to become irritated
AR: تَشَنَّجَ / اِنْقَبَضَ / صَارَ مَشْدُودًا / اِسْتَشَاطَ
UR: کھچاؤ پیدا ہونا / سکڑنا / جھنجھلا جانا / تشنج ہونا

Definition:
(EN) Verb meaning for muscles to contract suddenly because of pain or nervousness, or for a person to become very annoyed and tense in a social situation.

Example: Ses traits se crispent.

Translation: His features are tensing up.

Root Word: Latin 'crispare' (to curl/wrinkle).

Synonyms: se contracter, se tendre, s'énerver"
"se contracter","Translations:
EN: to contract / to tighten / to shrink / to catch (a disease)
AR: اِنْقَبَضَ / تَقَلَّصَ / ضَاقَ / أُصِيبَ بِـ (مَرَض)
UR: سکڑنا / کھچاؤ پیدا ہونا / کم ہونا / بیماری لگنا

Definition:
(EN) Verb meaning for a muscle to become shorter and tighter to produce movement, or for an object to become smaller because of cold, or to catch a virus.

Example: Le muscle se contracte.

Translation: The muscle is contracting (tightening).

Root Word: Latin 'con-' + 'trahere' (to pull together).

Synonyms: se crisper, se serrer, s'amoindrir"
"se dilater","Translations:
EN: to dilate / to expand / to distend / to swell with pride
AR: تَمَدَّدَ / اِتَّسَعَ / اِنْتَفَخَ (زَهْوًا)
UR: پھیلنا / کشادہ ہونا / فخر سے پھولنا

Definition:
(EN) Verb meaning for an object or a body part (like the pupils of the eyes) to become larger or wider because of heat, light, or a specific physical process.

Example: Les métaux se dilatent.

Translation: Metals expand (dilate).

Root Word: Latin 'dis-' + 'latus' (wide apart).

Synonyms: s'élargir, s'étendre, gonfler"
"se gonfler","Translations:
EN: to swell / to inflate / to puff up / to bloat
AR: اِنْتَفَخَ / تَوَرَّمَ / تَعَاظَمَ / اِمْتَلأَ بِالهَوَاء
UR: پھولنا / سوجنا / ہوا بھرنا / فخر کرنا

Definition:
(EN) Verb meaning to increase in volume by being filled with air or liquid, or for a part of the body to become larger because of an injury.

Example: Ses yeux se gonflent.

Translation: His eyes are swelling (puffing up).

Root Word: Latin 'conflare' (to blow together).

Synonyms: s'enfler, se dilater, grossir"
"s'enfler","Translations:
EN: to swell / to puff up / to bloat / to increase in size
AR: تَوَرَّمَ / اِنْتَفَخَ / زَادَ حَجْمُه
UR: سوجنا / پھولنا / بڑھنا

Definition:
(EN) Verb meaning for a body part to become larger (usually because of inflammation or illness) or for a river to have more water and reach the edge of its banks.

Example: La rumeur s'enfle.

Translation: The rumor is growing (swelling).

Root Word: Latin 'inflare' (to blow into).

Synonyms: se gonfler, se tuméfier, s'agrandir"
"se boursoufler","Translations:
EN: to bloat / to puff up / to blister / to become bombastic (style)
AR: تَنَفَّطَ / اِنْتَفَخَ بِشِدَّة / تَرَهَّلَ / صَارَ مُتَبَهْرِجًا
UR: چھالے پڑنا / پھول جانا / سوجنا / پرشکوہ ہونا (انداز)

Definition:
(EN) Verb meaning for the skin or a surface to have many small swellings or blisters, or for a piece of writing to be full of empty and complicated words.

Example: Sa peau se boursoufle.

Translation: His skin is bloating (blistering).

Root Word: French 'bourse' (purse/bag) + 'souffler' (to blow).

Synonyms: se gonfler, s'enfler, se cloquer"
"se tuméfier","Translations:
EN: to swell / to become tumid / to become congested / to puff up (medical)
AR: تَوَرَّمَ / اِحْتَقَنَ / اِنْتَفَخَ (طِبِّيًّا)
UR: سوجنا / ورم آنا / اجتماعِ خون ہونا

Definition:
(EN) Medical verb meaning for a part of the body to become swollen and often red because of an accumulation of blood or liquid after a hit or an infection.

Example: Son genou se tuméfie.

Translation: His knee is swelling (becoming tumid).

Root Word: Latin 'tumere' (to swell).

Synonyms: s'enfler, se gonfler, s'envenimer"
"s'envenimer","Translations:
EN: to become infected / to fester / to worsen / to embitter (a situation)
AR: تَقَيَّحَ / تَفَاقَمَ / اِلْتَهَبَ / اِزْدَادَ مَرَارَة
UR: زہر پھیلنا / بگڑنا / پیپ پڑنا / تلخ ہونا

Definition:
(EN) Verb meaning for a wound to become filled with poison or bacteria, or figuratively for a discussion or a crisis to become much more violent and difficult to solve.

Example: La querelle s'envenime.

Translation: The quarrel is worsening (becoming embittered).

Root Word: French 'en-' + 'venin' (venom).

Synonyms: s'aggraver, s'ulcérer, s'infecter"
"s'ulcérer","Translations:
EN: to ulcerate / to become embittered / to take offense / to fester
AR: تَقَرَّحَ / اِسْتَشَاطَ غَضَبًا / نَغِلَ
UR: ناسور بننا / تلخ ہونا / برا منانا

Definition:
(EN) Verb meaning for a wound to turn into an ulcer, or figuratively for a person to feel a deep and permanent pain or anger because of an insult or an injustice.

Example: Son âme s'ulcère.

Translation: His soul is becoming embittered (ulcerating).

Root Word: Latin 'ulcus' (ulcer).

Synonyms: s'envenimer, s'offenser, se blesser"
