rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
823,Je l'ai fait comme tu me l'as demandé.,I did it the way you asked me to.,C,ʒə- le fˈɛ kɔm ty mə- la dəmɑ̃dˈe.,zhohohh- lay fay kohm ty mohohh- la dohohhmanday.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
824,J'ai fait ce qu'elle m'a demandé de faire.,I did what she asked me to do.,B,ʒe fˈɛ sə- kɛl ma dəmɑ̃dˈe də- fˈɛʁ.,zhay fay sohohh- kayl ma dohohhmanday dohohh- fayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
825,Je n'ai pas fait ce qu'ils m'avaient dit de faire.,I didn't do what they had told me to do.,C,ʒə- ne pa fˈɛ sə- kil mavˈɛ dˈi də- fˈɛʁ.,zhohohh- nay pa fay sohohh- kayayl mavay dayay dohohh- fayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
826,Je ne m'attendais pas à ce que tu dises quelque chose comme ça.,I didn't expect you to say something like that.,C,ʒə- nə- matɑ̃dˈɛ paz a sə- kə ty dˈiz kˌɛlkə ʃˈɔz kɔm sˈa.,zhohohh- nohohh- matanday paz a sohohh- kohohh ty dayayz kaylkohohh shohz kohm sa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
827,Je n'ai pas eu assez de temps pour finir ma présentation.,I didn't have enough time to finish my presentation.,C,ʒə- ne paz y asˌe də- tˈɑ̃ puʁ finˈiʁ ma- pʁezɑ̃tasjˈɔ̃.,zhohohh- nay paz y asay dohohh- tan pohohr fayaynayayr ma- prayzantasyohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
828,Je ne savais pas que tu avais besoin de faire ça.,I didn't know that you needed to do that.,C,ʒə- nə- savˈɛ pa kə ty avˈɛ bəzwˈɛ̃ də- fˈɛʁ sˈa.,zhohohh- nohohh- savay pa kohohh ty avay bohohhzwayayn dohohh- fayr sa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
829,Je ne savais pas que nous étions censés faire ça.,I didn't know we were supposed to do that.,C,ʒə- nə- savˈɛ pa kə nuz etjˈɔ̃ sɑ̃sˈe fˈɛʁ sˈa.,zhohohh- nohohh- savay pa kohohh nohohz aytyohn sansay fayr sa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
830,Je ne savais pas ce que ça voulait dire à l'époque.,I didn't know what it meant at that time.,C,ʒə- nə- savˈɛ pa sə- kə sa vulˈɛ dˈiʁ a lepˈok.,zhohohh- nohohh- savay pa sohohh- kohohh sa vohohlay dayayr a laypohk.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
831,Je ne savais pas que tu voulais travailler pour moi.,I didn't know you wanted to work for me.,C,ʒə- nə- savˈɛ pa kə ty vulˈɛ tʁavajˈe puʁ mwˈa.,zhohohh- nohohh- savay pa kohohh ty vohohlay travayay pohohr mwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
832,Je ne savais pas que tu allais revenir.,I didn't know you were going to come back.,C,ʒə- nə- savˈɛ pa kə ty alˈɛ ʁəvnˈiʁ.,zhohohh- nohohh- savay pa kohohh ty alay rohohhvnayayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
833,Je ne pensais pas que nous serions si occupés aujourd'hui.,I didn't think we would be so busy today.,C,ʒə- nə- pɑ̃sˈɛ pa kə nu səʁjˈɔ̃ sˈi ɔkypˈez oʒuʁdyˈi.,zhohohh- nohohh- pansay pa kohohh nohoh sohohhryohn sayay ohkypayz ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
834,Je ne pensais pas que tu voudrais me revoir.,I didn't think you'd want to see me again.,C,ʒə- nə- pɑ̃sˈɛ pa kə ty vudʁˈɛ mə- ʁəvwˈaʁ.,zhohohh- nohohh- pansay pa kohohh ty vohohdray mohohh- rohohhvwar.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
835,Je ne voulais pas que qui que ce soit sache que j'étais là.,I didn't want anyone to know I was here.,C,ʒə- nə- vulˈɛ pa kə ki kə sə- swˌa sˈaʃ kə ʒetˈɛ lˈa.,zhohohh- nohohh- vohohlay pa kohohh kayay kohohh sohohh- swa sash kohohh zhaytay la.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
836,Je ne voulais pas partir sans dire merci.,I didn't want to leave without saying thank you.,C,ʒə- nə- vulˈɛ pa paʁtˈiʁ sɑ̃ dˈiʁ mɛʁsˈi.,zhohohh- nohohh- vohohlay pa partayayr san dayayr mayrsayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
837,Je ne voulais pas te le dire au téléphone.,I didn't want to tell you over the phone.,C,ʒə- nə- vulˈɛ pa tə- lə- dˈiʁ o telefˈɔn.,zhohohh- nohohh- vohohlay pa tohohh- lohohh- dayayr oh taylayfohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
838,Ça m'est égal que tu m'aides ou non.,I don't care if you help me or not.,C,sa mɛt eɡˈal kə ty mˈɛd u nˈɔ̃.,sa mayt aygal kohohh ty mayd ohoh nohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
839,Je n'ai pas envie de faire mes devoirs de mathématiques maintenant.,I don't feel like doing my math homework now.,C,ʒə- ne paz ɑ̃vˈi də- fˈɛʁ me- dəvwˈaʁ də- matematˈik mɛ̃tnˈɑ̃.,zhohohh- nay paz anvayay dohohh- fayr may- dohohhvwar dohohh- mataymatayayk mayayntnan.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
840,Je n'ai pas autant de patience que toi.,I don't have as much patience as you do.,C,ʒə- ne paz otˌɑ̃ də- pasjˈɑ̃s kə twˈa.,zhohohh- nay paz ohtan dohohh- pasyans kohohh twa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
841,Je n'ai pas assez de temps pour déjeuner aujourd'hui.,I don't have enough time to eat lunch today.,C,ʒə- ne paz asˌe də- tˈɑ̃ puʁ deʒønˈe oʒuʁdyˈi.,zhohohh- nay paz asay dohohh- tan pohohr dayzheunay ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
842,Je n'ai pas le temps de faire ça cet après-midi.,I don't have time to do that this afternoon.,C,ʒə- ne pa lə- tˈɑ̃ də- fˈɛʁ sa sɛt apʁˌɛmidˈi.,zhohohh- nay pa lohohh- tan dohohh- fayr sa sayt apraymayaydayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
843,Je n'ai pas le temps d'aller au cinéma.,I don't have time to go to the movies.,C,ʒə- ne pa lə- tˈɑ̃ dalˈe o sinemˈa.,zhohohh- nay pa lohohh- tan dalay oh sayaynayma.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
844,Je n'ai pas le temps de te faire un sandwich.,I don't have time to make you a sandwich.,C,ʒə- ne pa lə- tˈɑ̃ də- tə- fˈɛʁ œ̃ sɑ̃dwˈitʃ.,zhohohh- nay pa lohohh- tan dohohh- tohohh- fayr ohohn sandwayaych.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
845,Je n'ai pas le temps de te parler maintenant.,I don't have time to talk to you now.,C,ʒə- ne pa lə- tˈɑ̃ də- tə- paʁlˈe mɛ̃tnˈɑ̃.,zhohohh- nay pa lohohh- tan dohohh- tohohh- parlay mayayntnan.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
846,Je ne sais pas comment je vais m'y prendre.,I don't know how I'm going to go about it.,C,ʒə- nə- sˈɛ pa kɔmˌɑ̃ ʒə- vˈɛ mi pʁˈɑ̃dʁ.,zhohohh- nohohh- say pa kohman zhohohh- vay mayay prandr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
847,Je ne sais pas combien de temps il nous reste.,I don't know how much time we have left.,C,ʒə- nə- sˈɛ pa kɔ̃bjˈɛ̃ də- tˈɑ̃ il nu ʁˈɛst.,zhohohh- nohohh- say pa kohnbyayayn dohohh- tan ayayl nohoh rayst.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
848,Je ne sais pas comment nous allons faire ça.,I don't know how we're going to do that.,C,ʒə- nə- sˈɛ pa kɔmˌɑ̃ nuz alˈɔ̃ fˈɛʁ sˈa.,zhohohh- nohohh- say pa kohman nohohz alohn fayr sa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
849,Je ne sais pas si je peux le refaire.,I don't know if I can do it again.,C,ʒə- nə- sˈɛ pa sˈi ʒə- pˈø lə- ʁəfˈɛʁ.,zhohohh- nohohh- say pa sayay zhohohh- peu lohohh- rohohhfayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
850,Je ne sais pas si je peux encore faire ceci.,I don't know if I can still do this.,C,ʒə- nə- sˈɛ pa sˈi ʒə- pˈøz ɑ̃kˌɔʁ fˈɛʁ səsˈi.,zhohohh- nohohh- say pa sayay zhohohh- peuz ankohr fayr sohohhsayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
851,Je ne sais pas si je peux faire ce travail.,I don't know if I can do this job.,C,ʒə- nə- sˈɛ pa sˈi ʒə- pˈø fˈɛʁ sə- tʁavˈaj.,zhohohh- nohohh- say pa sayay zhohohh- peu fayr sohohh- travay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
852,J'ignore si je peux aider ou non.,I don't know if I can help or not.,C,ʒinjˈɔʁ sˈi ʒə- pˈøz ɛdˈe u nˈɔ̃.,zhayaynyohr sayay zhohohh- peuz ayday ohoh nohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
853,Je ne sais pas si tu l'aimes ou pas.,I don't know if you like it or not.,C,ʒə- nə- sˈɛ pa sˈi ty lˈɛm u pˈa.,zhohohh- nohohh- say pa sayay ty laym ohoh pa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
854,Je ne sais pas la raison pour laquelle il est absent aujourd'hui.,I don't know the reason he is absent today.,C,ʒə- nə- sˈɛ pa la- ʁɛzˈɔ̃ puʁ lakˈɛl il ɛt absˈɑ̃ oʒuʁdyˈi.,zhohohh- nohohh- say pa la- rayzohn pohohr lakayl ayayl ayt absan ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
855,Je ne connais pas la raison qui l'a poussé à se rendre là.,I don't know the reason why he went there.,C,ʒə- nə- kɔnˈɛ pa la- ʁɛzˈɔ̃ ki la pusˈe a sə- ʁˈɑ̃dʁ lˈa.,zhohohh- nohohh- kohnay pa la- rayzohn kayay la pohohsay a sohohh- randr la.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
856,Je ne sais pas ce que je ferais dans cette situation.,I don't know what I'd do in this situation.,C,ʒə- nə- sˈɛ pa sə- kə ʒə- fəʁˈɛ dɑ̃ sɛt sityasjˈɔ̃.,zhohohh- nohohh- say pa sohohh- kohohh zhohohh- fohohhray dan sayt sayaytyasyohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
857,Je ne sais pas ce que je vais faire maintenant.,I don't know what I'm going to do now.,C,ʒə- nə- sˈɛ pa sə- kə ʒə- vˈɛ fˈɛʁ mɛ̃tnˈɑ̃.,zhohohh- nohohh- say pa sohohh- kohohh zhohohh- vay fayr mayayntnan.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
858,Je ne sais pas ce que je vais manger ce soir.,I don't know what I'm going to eat tonight.,C,ʒə- nə- sˈɛ pa sə- kə ʒə- vˈɛ mɑ̃ʒˈe sə- swˈaʁ.,zhohohh- nohohh- say pa sohohh- kohohh zhohohh- vay manzhay sohohh- swar.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
859,Je ne sais pas quel genre de personne c'est.,I don't know what kind of person he is.,C,ʒə- nə- sˈɛ pa kɛl ʒˈɑ̃ʁ də- pɛʁsˈɔn sˈɛ.,zhohohh- nohohh- say pa kayl zhanr dohohh- payrsohn say.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
860,Je ne sais pas ce qui m'a motivé à venir ici.,I don't know what motivated me to come here.,C,ʒə- nə- sˈɛ pa sə- ki ma motivˈe a vənˈiʁ isˈi.,zhohohh- nohohh- say pa sohohh- kayay ma mohtayayvay a vohohhnayayr ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
861,Je ne sais pas quoi faire de ce truc.,I don't know what to do with this thing.,C,ʒə- nə- sˈɛ pa kwˌa fˈɛʁ də- sə- tʁˈyk.,zhohohh- nohohh- say pa kwa fayr dohohh- sohohh- tryk.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
862,Je ne sais pas quoi faire de ces restes.,I don't know what to do with these leftovers.,C,ʒə- nə- sˈɛ pa kwˌa fˈɛʁ də- se ʁˈɛst.,zhohohh- nohohh- say pa kwa fayr dohohh- say rayst.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
863,Je ne sais pas quand ma maman reviendra.,I don't know when my mom will come back.,C,ʒə- nə- sˈɛ pa kɑ̃ ma- mamˈɑ̃ ʁəvjɛ̃dʁˈa.,zhohohh- nohohh- say pa kan ma- maman rohohhvyayayndra.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
864,Je ne sais pas où j'ai posé mon téléphone portable.,I don't know where I put my cell phone.,C,ʒə- nə- sˈɛ paz u ʒe pozˈe mɔ̃ telefˈɔn pɔʁtˈabl.,zhohohh- nohohh- say paz ohoh zhay pohzay mohn taylayfohn pohrtabl.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
865,Je ne sais pas à qui je peux demander conseil.,I don't know who I can ask for advice.,C,ʒə- nə- sˈɛ paz a ki ʒə- pˈø dəmɑ̃dˈe kɔ̃sˈɛj.,zhohohh- nohohh- say paz a kayay zhohohh- peu dohohhmanday kohnsayy.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
866,Je ne sais pas pourquoi je dois faire ceci.,I don't know why I have to do this.,C,ʒə- nə- sˈɛ pa puʁkwˌa ʒə- dwˈa fˈɛʁ səsˈi.,zhohohh- nohohh- say pa pohohrkwa zhohohh- dwa fayr sohohhsayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
867,Je ne sais pas pourquoi il m'a dit ça.,I don't know why he said that to me.,C,ʒə- nə- sˈɛ pa puʁkwˌa il ma dˈi sˈa.,zhohohh- nohohh- say pa pohohrkwa ayayl ma dayay sa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
868,Je ne sais pas pourquoi nous devons faire cela.,I don't know why we have to do that.,C,ʒə- nə- sˈɛ pa puʁkwˌa nu dəvˈɔ̃ fˈɛʁ səlˈa.,zhohohh- nohohh- say pa pohohrkwa nohoh dohohhvohn fayr sohohhla.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
869,Je ne l'aime pas plus que vous.,I don't like it any more than you do.,C,ʒə- nə- lˈɛm pa ply kə vˈu.,zhohohh- nohohh- laym pa ply kohohh vohoh.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
870,Je n'aime pas quand tu ramènes du travail à la maison.,I don't like it when you bring work home.,C,ʒə- nˈɛm pa kɑ̃ ty ʁamˈɛn dy- tʁavˈaj a la- mɛzˈɔ̃.,zhohohh- naym pa kan ty ramayn dy- travay a la- mayzohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
871,Je n'aime pas quand tu me fixes.,I don't like it when you stare at me.,C,ʒə- nˈɛm pa kɑ̃ ty mə- fˈiks.,zhohohh- naym pa kan ty mohohh- fayayks.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
872,Je n'aime pas que ma femme m'appelle au travail.,I don't like my wife calling me at work.,C,ʒə- nˈɛm pa kə ma- fˈam mapˈɛl o tʁavˈaj.,zhohohh- naym pa kohohh ma- fam mapayl oh travay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
873,Je n'aime pas cet avocat que tu as engagé pour moi.,I don't like that lawyer you hired for me.,C,ʒə- nˈɛm pa sɛt avokˈa kə ty az ɑ̃ɡaʒˈe puʁ mwˈa.,zhohohh- naym pa sayt avohka kohohh ty az angazhay pohohr mwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
874,Je n'aime pas la façon dont tu me parles.,I don't like the way you talk to me.,C,ʒə- nˈɛm pa la- fasˈɔ̃ dɔ̃ ty mə- pˈaʁl.,zhohohh- naym pa la- fasohn dohn ty mohohh- parl.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
875,Je n'ai pas besoin qu'ils me fassent des faveurs.,I don't need them to do me any favors.,C,ʒə- ne pa bəzwˈɛ̃ kil mə- fˈas de- favˈœʁ.,zhohohh- nay pa bohohhzwayayn kayayl mohohh- fas day- faveur.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
876,Je n'ai pas besoin qu'on me dise quoi faire.,I don't need to be told what to do.,C,ʒə- ne pa bəzwˈɛ̃ kɔ̃ mə- dˈiz kwˌa fˈɛʁ.,zhohohh- nay pa bohohhzwayayn kohn mohohh- dayayz kwa fayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
877,Je ne vois pas pourquoi j'ai besoin de faire ça.,I don't see why I need to do this.,C,ʒə- nə- vwˈa pa puʁkwˌa ʒe bəzwˈɛ̃ də- fˈɛʁ sˈa.,zhohohh- nohohh- vwa pa pohohrkwa zhay bohohhzwayayn dohohh- fayr sa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
878,Je ne pense pas pouvoir le faire sans toi.,I don't think I can do it without you.,C,ʒə- nə- pˈɑ̃s pa puvwˈaʁ lə- fˈɛʁ sɑ̃ twˈa.,zhohohh- nohohh- pans pa pohohvwar lohohh- fayr san twa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
879,Je ne pense pas que je puisse beaucoup t'aider.,I don't think I can help you very much.,C,ʒə- nə- pˈɑ̃s pa kə ʒə- pyˈis bokˌu tɛdˈe.,zhohohh- nohohh- pans pa kohohh zhohohh- pyayays bohkohoh tayday.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
880,Je ne pense pas avoir à le refaire.,I don't think I have to do it again.,C,ʒə- nə- pˈɑ̃s paz avwˈaʁ a lə- ʁəfˈɛʁ.,zhohohh- nohohh- pans paz avwar a lohohh- rohohhfayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
881,Je ne pense pas que nous puissions le faire aujourd'hui.,I don't think that we can do it today.,C,ʒə- nə- pˈɑ̃s pa kə nu pyisjˈɔ̃ lə- fˈɛʁ oʒuʁdyˈi.,zhohohh- nohohh- pans pa kohohh nohoh pyayaysyohn lohohh- fayr ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
882,Je ne pense pas que nous puissions le faire si tôt.,I don't think we can do it so early.,C,ʒə- nə- pˈɑ̃s pa kə nu pyisjˈɔ̃ lə- fˈɛʁ sˈi tˈoː.,zhohohh- nohohh- pans pa kohohh nohoh pyayaysyohn lohohh- fayr sayay toh.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
883,Je ne pense pas que nous ayons besoin d'une permission pour faire ceci.,I don't think we need permission to do this.,C,ʒə- nə- pˈɑ̃s pa kə nuz ɛjˈɔ̃ bəzwˈɛ̃ dyn pɛʁmisjˈɔ̃ puʁ fˈɛʁ səsˈi.,zhohohh- nohohh- pans pa kohohh nohohz ayyohn bohohhzwayayn dyn payrmayaysyohn pohohr fayr sohohhsayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
884,Je ne pense pas que nous ayons besoin de faire ça aujourd'hui.,I don't think we need to do that today.,C,ʒə- nə- pˈɑ̃s pa kə nuz ɛjˈɔ̃ bəzwˈɛ̃ də- fˈɛʁ sa oʒuʁdyˈi.,zhohohh- nohohh- pans pa kohohh nohohz ayyohn bohohhzwayayn dohohh- fayr sa ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
885,Je ne pense pas que nous soyons déjà prêts à faire cela.,I don't think we're ready to do that yet.,C,ʒə- nə- pˈɑ̃s pa kə nu swajˈɔ̃ deʒˈa pʁˈɛz a fˈɛʁ səlˈa.,zhohohh- nohohh- pans pa kohohh nohoh swayohn dayzha prayz a fayr sohohhla.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
886,Je ne pense pas que tu veuilles prendre ce risque.,I don't think you want to take that risk.,C,ʒə- nə- pˈɑ̃s pa kə ty vˈœj pʁˈɑ̃dʁ sə- ʁˈisk.,zhohohh- nohohh- pans pa kohohh ty veuy prandr sohohh- rayaysk.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
887,Je ne comprends pas pourquoi j'ai dû faire ça.,I don't understand why I had to do that.,C,ʒə- nə- kɔ̃pʁˈɑ̃ pa puʁkwˌa ʒe dˈyː fˈɛʁ sˈa.,zhohohh- nohohh- kohnpran pa pohohrkwa zhay dy fayr sa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
888,Je ne comprends pas pourquoi je dois faire ça.,I don't understand why I have to do that.,C,ʒə- nə- kɔ̃pʁˈɑ̃ pa puʁkwˌa ʒə- dwˈa fˈɛʁ sˈa.,zhohohh- nohohh- kohnpran pa pohohrkwa zhohohh- dwa fayr sa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
889,Je ne comprends pas pourquoi les pizzas au pepperoni sont si populaires.,I don't understand why pepperoni pizzas are so popular.,C,ʒə- nə- kɔ̃pʁˈɑ̃ pa puʁkwˌa le- pizzˈaz o pɛpʁonˈi sˈɔ̃ sˈi popylˈɛʁ.,zhohohh- nohohh- kohnpran pa pohohrkwa lay- payayzzaz oh payprohnayay sohn sayay pohpylayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
890,Je ne veux pas qu'on me voie comme ça.,I don't want anyone to see me like this.,C,ʒə- nə- vˈø pa kɔ̃ mə- vwˈa kɔm sˈa.,zhohohh- nohohh- veu pa kohn mohohh- vwa kohm sa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
891,Je ne veux pas que mon fils soit comme toi.,I don't want my son to be like you.,C,ʒə- nə- vˈø pa kə mɔ̃ fˈis swˌa kɔm twˈa.,zhohohh- nohohh- veu pa kohohh mohn fayays swa kohm twa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
892,Je ne veux pas vous accabler avec mes ennuis.,I don't want to burden you with my troubles.,C,ʒə- nə- vˈø pa vuz akablˈe avˌɛk me-z ɑ̃nyˈi.,zhohohh- nohohh- veu pa vohohz akablay avayk may-z annyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
893,Je ne veux plus jamais retourner là-bas.,I don't want to go back there ever again.,C,ʒə- nə- vˈø ply ʒamˌɛ ʁətuʁnˈe lˈabˈa.,zhohohh- nohohh- veu ply zhamay rohohhtohohrnay laba.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
894,Je ne veux pas savoir ce que tu as fait hier.,I don't want to know what you did yesterday.,C,ʒə- nə- vˈø pa savwˈaʁ sə- kə ty a fˈɛ jˈɛʁ.,zhohohh- nohohh- veu pa savwar sohohh- kohohh ty a fay yayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
895,Je ne veux pas vivre ma vie comme cela.,I don't want to live my life like that.,C,ʒə- nə- vˈø pa vˈivʁ ma- vˈi kɔm səlˈa.,zhohohh- nohohh- veu pa vayayvr ma- vayay kohm sohohhla.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
896,Je ne veux pas dire ça à ma petite amie.,I don't want to say that to my girlfriend.,C,ʒə- nə- vˈø pa dˈiʁ sa a ma- pətˈit amˈi.,zhohohh- nohohh- veu pa dayayr sa a ma- pohohhtayayt amayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
897,Je ne veux pas passer toute ma vie ici.,I don't want to spend my whole life here.,C,ʒə- nə- vˈø pa pasˈe tut ma- vˈi isˈi.,zhohohh- nohohh- veu pa pasay tohoht ma- vayay ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
898,Je ne veux pas que tu fasses ce que j'ai fait.,I don't want you to do what I did.,C,ʒə- nə- vˈø pa kə ty fˈas sə- kə ʒe fˈɛ.,zhohohh- nohohh- veu pa kohohh ty fas sohohh- kohohh zhay fay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
899,Je ne veux pas que vous connaissiez mon vrai nom.,I don't want you to know my real name.,C,ʒə- nə- vˈø pa kə vu kɔnɛsjˈe mɔ̃ vʁˈɛ nˈɔ̃.,zhohohh- nohohh- veu pa kohohh vohoh kohnaysyay mohn vray nohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
900,Je ne veux pas que vous démissionniez à cause de moi.,I don't want you to quit because of me.,C,ʒə- nə- vˈø pa kə vu demisjɔnjˈez a kˈoz də- mwˈa.,zhohohh- nohohh- veu pa kohohh vohoh daymayaysyohnyayz a kohz dohohh- mwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
901,Je ne veux pas que tu dépenses de l'argent pour moi.,I don't want you to spend money on me.,C,ʒə- nə- vˈø pa kə ty depˈɑ̃s də- laʁʒˈɑ̃ puʁ mwˈa.,zhohohh- nohohh- veu pa kohohh ty daypans dohohh- larzhan pohohr mwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
