rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
735,وہ خطرناک نہیں ہے۔,That is not dangerous.,A,woː xˌətərnˈaːk nahˈiːn hɛ,woh khohohhtohohhrnak nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
736,یہ صحیح ہے۔,This is correct.,A,jeːh ʂəhˈiːh hɛ,yayh ʂohohhhayayh hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
737,کیا یہ صحیح ہے؟,Is this correct?,A,kjˈaː jeːh ʂəhˈiːh hɛ,kya yayh ʂohohhhayayh hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
738,وہ صحیح ہے۔,That is correct.,A,woː ʂəhˈiːh hɛ,woh ʂohohhhayayh hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
739,یہ صحیح نہیں ہے۔,This is not correct.,A,jeːh ʂəhˈiːh nahˈiːn hɛ,yayh ʂohohhhayayh nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
740,وہ صحیح نہیں ہے۔,That is not correct.,A,woː ʂəhˈiːh nahˈiːn hɛ,woh ʂohohhhayayh nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
741,یہ غلط ہے۔,This is wrong.,A,jeːh ɣˈʌlət hɛ,yayh ghʌlohohht hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
742,کیا یہ غلط ہے؟,Is this wrong?,A,kjˈaː jeːh ɣˈʌlət hɛ,kya yayh ghʌlohohht hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
743,وہ غلط ہے۔,That is wrong.,A,woː ɣˈʌlət hɛ,woh ghʌlohohht hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
744,یہ غلط نہیں ہے۔,This is not wrong.,A,jeːh ɣˈʌlət nahˈiːn hɛ,yayh ghʌlohohht nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
745,وہ غلط نہیں ہے۔,That is not wrong.,A,woː ɣˈʌlət nahˈiːn hɛ,woh ghʌlohohht nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
746,یہ صاف ہے۔,This is clean.,A,jeːh ʂˈaːf hɛ,yayh ʂaf hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
747,کیا یہ صاف ہے؟,Is this clean?,A,kjˈaː jeːh ʂˈaːf hɛ,kya yayh ʂaf hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
748,وہ صاف ہے۔,That is clean.,A,woː ʂˈaːf hɛ,woh ʂaf hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
749,یہ صاف نہیں ہے۔,This is not clean.,A,jeːh ʂˈaːf nahˈiːn hɛ,yayh ʂaf nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
750,وہ صاف نہیں ہے۔,That is not clean.,A,woː ʂˈaːf nahˈiːn hɛ,woh ʂaf nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
751,یہ خراب ہے۔,This is bad.,A,jeːh xərˈaːb hɛ,yayh khohohhrab hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
752,کیا یہ خراب ہے؟,Is this bad?,A,kjˈaː jeːh xərˈaːb hɛ,kya yayh khohohhrab hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
753,وہ خراب ہے۔,That is bad.,A,woː xərˈaːb hɛ,woh khohohhrab hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
754,یہ خراب نہیں ہے۔,This is not bad.,A,jeːh xərˈaːb nahˈiːn hɛ,yayh khohohhrab nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
755,وہ خراب نہیں ہے۔,That is not bad.,A,woː xərˈaːb nahˈiːn hɛ,woh khohohhrab nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
756,یہ تیار ہے۔,This is ready.,A,jeːh tˌaiˈaːr hɛ,yayh taayayar hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
757,کیا یہ تیار ہے؟,Is this ready?,A,kjˈaː jeːh tˌaiˈaːr hɛ,kya yayh taayayar hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
758,وہ تیار ہے۔,That is ready.,A,woː tˌaiˈaːr hɛ,woh taayayar hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
759,یہ تیار نہیں ہے۔,This is not ready.,A,jeːh tˌaiˈaːr nahˈiːn hɛ,yayh taayayar nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
760,وہ تیار نہیں ہے۔,That is not ready.,A,woː tˌaiˈaːr nahˈiːn hɛ,woh taayayar nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
761,یہ کافی ہے۔,This is enough.,A,jeːh kˈaːfi hɛ,yayh kafayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
762,کیا یہ کافی ہے؟,Is this enough?,A,kjˈaː jeːh kˈaːfi hɛ,kya yayh kafayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
763,وہ کافی ہے۔,That is enough.,A,woː kˈaːfi hɛ,woh kafayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
764,یہ کافی نہیں ہے۔,This is not enough.,A,jeːh kˈaːfi nahˈiːn hɛ,yayh kafayay nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
765,وہ کافی نہیں ہے۔,That is not enough.,A,woː kˈaːfi nahˈiːn hɛ,woh kafayay nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
766,یہ قیمتی ہے۔,This is expensive.,A,jeːh qˈiːmti hɛ,yayh qayaymtayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
767,کیا یہ قیمتی ہے؟,Is this expensive?,A,kjˈaː jeːh qˈiːmti hɛ,kya yayh qayaymtayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
768,وہ قیمتی ہے۔,That is expensive.,A,woː qˈiːmti hɛ,woh qayaymtayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
769,یہ قیمتی نہیں ہے۔,This is not expensive.,A,jeːh qˈiːmti nahˈiːn hɛ,yayh qayaymtayay nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
770,وہ قیمتی نہیں ہے۔,That is not expensive.,A,woː qˈiːmti nahˈiːn hɛ,woh qayaymtayay nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
771,یہ کم قیمت ہے۔,This is inexpensive.,A,jeːh kˈʌm qimˈat hɛ,yayh kʌm qayaymat hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
772,کیا یہ کم قیمت ہے؟,Is this inexpensive?,A,kjˈaː jeːh kˈʌm qimˈat hɛ,kya yayh kʌm qayaymat hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
773,وہ کم قیمت ہے۔,That is inexpensive.,A,woː kˈʌm qimˈat hɛ,woh kʌm qayaymat hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
774,یہ کم قیمت نہیں ہے۔,This is not inexpensive.,A,jeːh kˈʌm qimˈat nahˈiːn hɛ,yayh kʌm qayaymat nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
775,وہ کم قیمت نہیں ہے۔,That is not inexpensive.,A,woː kˈʌm qimˈat nahˈiːn hɛ,woh kʌm qayaymat nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
776,یہ تیز ہے۔,This is fast.,A,jeːh tˈeːz hɛ,yayh tayz hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
777,کیا یہ تیز ہے؟,Is this fast?,A,kjˈaː jeːh tˈeːz hɛ,kya yayh tayz hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
778,وہ تیز ہے۔,That is fast.,A,woː tˈeːz hɛ,woh tayz hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
779,یہ تیز نہیں ہے۔,This is not fast.,A,jeːh tˈeːz nahˈiːn hɛ,yayh tayz nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
780,وہ تیز نہیں ہے۔,That is not fast.,A,woː tˈeːz nahˈiːn hɛ,woh tayz nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
781,یہ آہستہ ہے۔,This is slow.,A,jeːh aːhˈɪsta hɛ,yayh ahayaysta hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
782,کیا یہ آہستہ ہے؟,Is this slow?,A,kjˈaː jeːh aːhˈɪsta hɛ,kya yayh ahayaysta hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
783,وہ آہستہ ہے۔,That is slow.,A,woː aːhˈɪsta hɛ,woh ahayaysta hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
784,یہ آہستہ نہیں ہے۔,This is not slow.,A,jeːh aːhˈɪsta nahˈiːn hɛ,yayh ahayaysta nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
785,وہ آہستہ نہیں ہے۔,That is not slow.,A,woː aːhˈɪsta nahˈiːn hɛ,woh ahayaysta nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
786,یہ قریب ہے۔,This is nearby.,A,jeːh qərˈiːb hɛ,yayh qohohhrayayb hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
787,کیا یہ قریب ہے؟,Is this nearby?,A,kjˈaː jeːh qərˈiːb hɛ,kya yayh qohohhrayayb hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
788,وہ قریب ہے۔,That is nearby.,A,woː qərˈiːb hɛ,woh qohohhrayayb hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
789,یہ قریب نہیں ہے۔,This is not nearby.,A,jeːh qərˈiːb nahˈiːn hɛ,yayh qohohhrayayb nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
790,وہ قریب نہیں ہے۔,That is not nearby.,A,woː qərˈiːb nahˈiːn hɛ,woh qohohhrayayb nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
791,یہ دور ہے۔,This is far away.,A,jeːh dˈuːr hɛ,yayh dohohr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
792,کیا یہ دور ہے؟,Is this far away?,A,kjˈaː jeːh dˈuːr hɛ,kya yayh dohohr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
793,وہ دور ہے۔,That is far away.,A,woː dˈuːr hɛ,woh dohohr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
794,یہ دور نہیں ہے۔,This is not far away.,B,jeːh dˈuːr nahˈiːn hɛ,yayh dohohr nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
795,وہ دور نہیں ہے۔,That is not far away.,B,woː dˈuːr nahˈiːn hɛ,woh dohohr nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
796,یہ بہتر ہے۔,This is better.,A,jeːh bɛhtˈar hɛ,yayh bayhtar hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
797,کیا یہ بہتر ہے؟,Is this better?,A,kjˈaː jeːh bɛhtˈar hɛ,kya yayh bayhtar hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
798,وہ بہتر ہے۔,That is better.,A,woː bɛhtˈar hɛ,woh bayhtar hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
799,یہ بہتر نہیں ہے۔,This is not better.,A,jeːh bɛhtˈar nahˈiːn hɛ,yayh bayhtar nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
800,وہ بہتر نہیں ہے۔,That is not better.,A,woː bɛhtˈar nahˈiːn hɛ,woh bayhtar nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
801,یہ مختلف ہے۔,This is different.,A,jeːh mˌʊxtˈalɪf hɛ,yayh mohohkhtalayayf hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
802,کیا یہ مختلف ہے؟,Is this different?,A,kjˈaː jeːh mˌʊxtˈalɪf hɛ,kya yayh mohohkhtalayayf hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
803,وہ مختلف ہے۔,That is different.,A,woː mˌʊxtˈalɪf hɛ,woh mohohkhtalayayf hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
804,یہ مختلف نہیں ہے۔,This is not different.,A,jeːh mˌʊxtˈalɪf nahˈiːn hɛ,yayh mohohkhtalayayf nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
805,وہ مختلف نہیں ہے۔,That is not different.,A,woː mˌʊxtˈalɪf nahˈiːn hɛ,woh mohohkhtalayayf nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
806,یہ اہم ہے۔,This is important.,A,jeːh ˈɛhɛm hɛ,yayh ayhaym hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
807,کیا یہ اہم ہے؟,Is this important?,A,kjˈaː jeːh ˈɛhɛm hɛ,kya yayh ayhaym hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
808,وہ اہم ہے۔,That is important.,A,woː ˈɛhɛm hɛ,woh ayhaym hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
809,یہ اہم نہیں ہے۔,This is not important.,A,jeːh ˈɛhɛm nahˈiːn hɛ,yayh ayhaym nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
810,وہ اہم نہیں ہے۔,That is not important.,A,woː ˈɛhɛm nahˈiːn hɛ,woh ayhaym nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
811,یہ واضح ہے۔,This is clear.,A,jeːh ʋˈaːzɛh hɛ,yayh ʋazayh hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
812,کیا یہ واضح ہے؟,Is this clear?,A,kjˈaː jeːh ʋˈaːzɛh hɛ,kya yayh ʋazayh hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
813,وہ واضح ہے۔,That is clear.,A,woː ʋˈaːzɛh hɛ,woh ʋazayh hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
814,یہ واضح نہیں ہے۔,This is not clear.,A,jeːh ʋˈaːzɛh nahˈiːn hɛ,yayh ʋazayh nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
815,وہ واضح نہیں ہے۔,That is not clear.,A,woː ʋˈaːzɛh nahˈiːn hɛ,woh ʋazayh nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
816,یہ دلچسپ ہے۔,This is interesting.,A,jeːh dˌɪlcˈasp hɛ,yayh dayaylcasp hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
817,کیا یہ دلچسپ ہے؟,Is this interesting?,A,kjˈaː jeːh dˌɪlcˈasp hɛ,kya yayh dayaylcasp hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
818,وہ دلچسپ ہے۔,That is interesting.,A,woː dˌɪlcˈasp hɛ,woh dayaylcasp hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
819,یہ دلچسپ نہیں ہے۔,This is not interesting.,A,jeːh dˌɪlcˈasp nahˈiːn hɛ,yayh dayaylcasp nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
820,وہ دلچسپ نہیں ہے۔,That is not interesting.,A,woː dˌɪlcˈasp nahˈiːn hɛ,woh dayaylcasp nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
821,یہ مفید ہے۔,This is useful.,A,jeːh mʊfˈiːd hɛ,yayh mohohfayayd hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
822,کیا یہ مفید ہے؟,Is this useful?,A,kjˈaː jeːh mʊfˈiːd hɛ,kya yayh mohohfayayd hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
823,وہ مفید ہے۔,That is useful.,A,woː mʊfˈiːd hɛ,woh mohohfayayd hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
824,یہ مفید نہیں ہے۔,This is not useful.,A,jeːh mʊfˈiːd nahˈiːn hɛ,yayh mohohfayayd nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
825,وہ مفید نہیں ہے۔,That is not useful.,A,woː mʊfˈiːd nahˈiːn hɛ,woh mohohfayayd nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
826,یہ خالی ہے۔,This is empty.,A,jeːh xˈaːli hɛ,yayh khalayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
827,کیا یہ خالی ہے؟,Is this empty?,A,kjˈaː jeːh xˈaːli hɛ,kya yayh khalayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
828,وہ خالی ہے۔,That is empty.,A,woː xˈaːli hɛ,woh khalayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
829,یہ خالی نہیں ہے۔,This is not empty.,A,jeːh xˈaːli nahˈiːn hɛ,yayh khalayay nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
830,وہ خالی نہیں ہے۔,That is not empty.,A,woː xˈaːli nahˈiːn hɛ,woh khalayay nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
831,یہ مکمل ہے۔,This is complete.,A,jeːh mʊkˈammal hɛ,yayh mohohkammal hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
832,کیا یہ مکمل ہے؟,Is this complete?,A,kjˈaː jeːh mʊkˈammal hɛ,kya yayh mohohkammal hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
833,وہ مکمل ہے۔,That is complete.,A,woː mʊkˈammal hɛ,woh mohohkammal hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
834,یہ مکمل نہیں ہے۔,This is not complete.,A,jeːh mʊkˈammal nahˈiːn hɛ,yayh mohohkammal nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
835,وہ مکمل نہیں ہے۔,That is not complete.,A,woː mʊkˈammal nahˈiːn hɛ,woh mohohkammal nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
836,یہ دستیاب ہے۔,This is available.,A,jeːh dˌəstjˈaːb hɛ,yayh dohohhstyab hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
837,کیا یہ دستیاب ہے؟,Is this available?,A,kjˈaː jeːh dˌəstjˈaːb hɛ,kya yayh dohohhstyab hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
838,وہ دستیاب ہے۔,That is available.,A,woː dˌəstjˈaːb hɛ,woh dohohhstyab hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
839,یہ دستیاب نہیں ہے۔,This is not available.,A,jeːh dˌəstjˈaːb nahˈiːn hɛ,yayh dohohhstyab nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
840,وہ دستیاب نہیں ہے۔,That is not available.,A,woː dˌəstjˈaːb nahˈiːn hɛ,woh dohohhstyab nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
841,یہ مصروف ہے۔,This is busy.,A,jeːh mˌəʂrˈuːf hɛ,yayh mohohhʂrohohf hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
842,کیا یہ مصروف ہے؟,Is this busy?,A,kjˈaː jeːh mˌəʂrˈuːf hɛ,kya yayh mohohhʂrohohf hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
843,وہ مصروف ہے۔,That is busy.,A,woː mˌəʂrˈuːf hɛ,woh mohohhʂrohohf hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
844,یہ مصروف نہیں ہے۔,This is not busy.,A,jeːh mˌəʂrˈuːf nahˈiːn hɛ,yayh mohohhʂrohohf nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
845,وہ مصروف نہیں ہے۔,That is not busy.,A,woː mˌəʂrˈuːf nahˈiːn hɛ,woh mohohhʂrohohf nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
846,یہ پرسکون ہے۔,This is quiet.,A,jeːh pˌʊrsʊkˈuːn hɛ,yayh pohohrsohohkohohn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
847,کیا یہ پرسکون ہے؟,Is this quiet?,A,kjˈaː jeːh pˌʊrsʊkˈuːn hɛ,kya yayh pohohrsohohkohohn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
848,وہ پرسکون ہے۔,That is quiet.,A,woː pˌʊrsʊkˈuːn hɛ,woh pohohrsohohkohohn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
849,یہ پرسکون نہیں ہے۔,This is not quiet.,A,jeːh pˌʊrsʊkˈuːn nahˈiːn hɛ,yayh pohohrsohohkohohn nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
850,وہ پرسکون نہیں ہے۔,That is not quiet.,A,woː pˌʊrsʊkˈuːn nahˈiːn hɛ,woh pohohrsohohkohohn nahayayn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
851,میں آج فارغ ہوں۔,I am free today.,A,mˈẽ ˈaːɟ fˈaːrɪɣ huːn,mẽ agy farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
852,ہم آج فارغ ہیں۔,We are free today.,A,ham ˈaːɟ fˈaːrɪɣ hẽ,ham agy farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
853,کیا آپ آج فارغ ہیں؟,Are you free today?,A,kjˈaː ˌaːp ˈaːɟ fˈaːrɪɣ hẽ,kya ap agy farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
854,کیا ہم آج ملیں؟,Shall we meet today?,A,kjˈaː ham ˈaːɟ mɪlˈeːn,kya ham agy mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
855,ہم آج بات کر سکتے ہیں۔,We can talk today.,A,ham ˈaːɟ bˈaːt kar sˈʌktˌeː hẽ,ham agy bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
856,میں آج صبح فارغ ہوں۔,I am free this morning.,B,mˈẽ ˈaːɟ ʂˌəbˈah fˈaːrɪɣ huːn,mẽ agy ʂohohhbah farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
857,ہم آج صبح فارغ ہیں۔,We are free this morning.,B,ham ˈaːɟ ʂˌəbˈah fˈaːrɪɣ hẽ,ham agy ʂohohhbah farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
858,کیا آپ آج صبح فارغ ہیں؟,Are you free this morning?,B,kjˈaː ˌaːp ˈaːɟ ʂˌəbˈah fˈaːrɪɣ hẽ,kya ap agy ʂohohhbah farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
859,کیا ہم آج صبح ملیں؟,Shall we meet this morning?,B,kjˈaː ham ˈaːɟ ʂˌəbˈah mɪlˈeːn,kya ham agy ʂohohhbah mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
860,ہم آج صبح بات کر سکتے ہیں۔,We can talk this morning.,B,ham ˈaːɟ ʂˌəbˈah bˈaːt kar sˈʌktˌeː hẽ,ham agy ʂohohhbah bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
